model,setting,source,id,label,pred,cpu_sec_per_1000
modernbert,pretrained,ephishllm_it,ephishllm_it:1400,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:220,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:240,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1884,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1877,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:23,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:99,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:366,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1706,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1357,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1456,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1730,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1315,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:374,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1673,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:344,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1486,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:2132,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1749,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:2070,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1316,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:528,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1831,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1895,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:168,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1737,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:353,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1643,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:135,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:49,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:316,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:614,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1458,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1321,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:383,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:247,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1904,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:2068,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:583,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1649,0,0,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1720,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:297,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1920,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1804,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:575,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1625,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:331,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:173,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1891,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:701,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:51,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:70,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:124,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1454,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:76,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:2112,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:324,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:367,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1543,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1586,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1652,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:184,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1630,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1498,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:298,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1883,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:199,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1421,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:598,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1562,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:589,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:2031,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:433,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:599,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1612,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1457,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:628,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1840,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1824,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:2147,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:289,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1404,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:493,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:67,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1957,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1479,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:2034,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:429,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:668,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1577,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1533,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1725,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:203,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1913,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:274,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:535,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1968,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:428,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1835,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1601,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:610,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:529,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:1432,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:692,0,1,459.2
modernbert,pretrained,ephishllm_it,ephishllm_it:643,0,1,459.2
