model,setting,source,id,label,pred,cpu_sec_per_1000
modernbert,pretrained,ephishllm,ephishllm:3123,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:859,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:742,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4151,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1437,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4239,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:322,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4637,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:2899,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4112,0,1,307.1
modernbert,pretrained,ephishllm,ephishllm:577,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3392,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:670,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1027,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1522,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:2341,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1024,0,1,307.1
modernbert,pretrained,ephishllm,ephishllm:4597,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3990,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1812,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:964,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1665,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3657,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3081,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4152,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:491,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:534,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:2236,0,1,307.1
modernbert,pretrained,ephishllm,ephishllm:4374,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:65,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4372,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:2672,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:763,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1694,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3751,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4752,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4261,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1718,0,1,307.1
modernbert,pretrained,ephishllm,ephishllm:199,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3539,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1614,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:2267,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1610,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3559,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1728,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1514,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4317,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3633,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3722,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1784,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3725,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1438,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3741,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4750,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3583,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3066,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:879,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3352,0,1,307.1
modernbert,pretrained,ephishllm,ephishllm:287,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1391,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4227,0,1,307.1
modernbert,pretrained,ephishllm,ephishllm:915,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:2348,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3669,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4256,0,1,307.1
modernbert,pretrained,ephishllm,ephishllm:969,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:2406,0,1,307.1
modernbert,pretrained,ephishllm,ephishllm:3688,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:584,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:144,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3683,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:290,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1047,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4694,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:841,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4214,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4403,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:2897,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4083,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4753,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:1532,0,1,307.1
modernbert,pretrained,ephishllm,ephishllm:721,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4294,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:132,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:2803,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:838,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:677,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3852,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3792,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:2650,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:296,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:3441,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:2361,0,0,307.1
modernbert,pretrained,ephishllm,ephishllm:4422,0,0,307.1
