model,setting,source,id,label,pred
distilbert,loco_clean,trec07,trec07:8598,1,1
distilbert,loco_clean,trec07,trec07:8381,1,1
distilbert,loco_clean,trec07,trec07:7734,1,1
distilbert,loco_clean,trec07,trec07:6929,1,1
distilbert,loco_clean,trec07,trec07:9598,1,1
distilbert,loco_clean,trec07,trec07:7480,1,1
distilbert,loco_clean,trec07,trec07:8749,1,1
distilbert,loco_clean,trec07,trec07:5316,1,1
distilbert,loco_clean,trec07,trec07:4707,1,1
distilbert,loco_clean,trec07,trec07:5795,1,1
distilbert,loco_clean,trec07,trec07:7061,1,1
distilbert,loco_clean,trec07,trec07:6158,1,1
distilbert,loco_clean,trec07,trec07:5752,1,1
distilbert,loco_clean,trec07,trec07:9551,1,1
distilbert,loco_clean,trec07,trec07:4619,1,1
distilbert,loco_clean,trec07,trec07:5223,1,1
distilbert,loco_clean,trec07,trec07:6888,1,0
distilbert,loco_clean,trec07,trec07:6205,1,1
distilbert,loco_clean,trec07,trec07:6816,1,1
distilbert,loco_clean,trec07,trec07:8724,1,1
distilbert,loco_clean,trec07,trec07:4859,1,1
distilbert,loco_clean,trec07,trec07:8376,1,1
distilbert,loco_clean,trec07,trec07:6741,1,1
distilbert,loco_clean,trec07,trec07:8067,1,1
distilbert,loco_clean,trec07,trec07:7707,1,1
distilbert,loco_clean,trec07,trec07:8921,1,1
distilbert,loco_clean,trec07,trec07:6707,1,1
distilbert,loco_clean,trec07,trec07:4555,1,1
distilbert,loco_clean,trec07,trec07:9303,1,1
distilbert,loco_clean,trec07,trec07:9991,1,1
distilbert,loco_clean,trec07,trec07:5728,1,1
distilbert,loco_clean,trec07,trec07:5613,1,1
distilbert,loco_clean,trec07,trec07:9692,1,1
distilbert,loco_clean,trec07,trec07:5405,1,1
distilbert,loco_clean,trec07,trec07:7360,1,1
distilbert,loco_clean,trec07,trec07:4672,1,1
distilbert,loco_clean,trec07,trec07:8417,1,1
distilbert,loco_clean,trec07,trec07:4708,1,1
distilbert,loco_clean,trec07,trec07:5698,1,1
distilbert,loco_clean,trec07,trec07:4624,1,1
distilbert,loco_clean,trec07,trec07:8084,1,1
distilbert,loco_clean,trec07,trec07:8518,1,1
distilbert,loco_clean,trec07,trec07:9719,1,1
distilbert,loco_clean,trec07,trec07:8341,1,1
distilbert,loco_clean,trec07,trec07:5291,1,1
distilbert,loco_clean,trec07,trec07:5138,1,1
distilbert,loco_clean,trec07,trec07:8989,1,1
distilbert,loco_clean,trec07,trec07:7242,1,1
distilbert,loco_clean,trec07,trec07:6362,1,1
distilbert,loco_clean,trec07,trec07:8795,1,0
distilbert,loco_clean,trec07,trec07:8289,1,1
distilbert,loco_clean,trec07,trec07:9763,1,1
distilbert,loco_clean,trec07,trec07:6897,1,1
distilbert,loco_clean,trec07,trec07:4941,1,1
distilbert,loco_clean,trec07,trec07:6734,1,1
distilbert,loco_clean,trec07,trec07:6946,1,1
distilbert,loco_clean,trec07,trec07:8220,1,1
distilbert,loco_clean,trec07,trec07:7871,1,1
distilbert,loco_clean,trec07,trec07:7484,1,0
distilbert,loco_clean,trec07,trec07:5635,1,0
distilbert,loco_clean,trec07,trec07:5977,1,1
distilbert,loco_clean,trec07,trec07:9192,1,1
distilbert,loco_clean,trec07,trec07:6497,1,1
distilbert,loco_clean,trec07,trec07:4837,1,1
distilbert,loco_clean,trec07,trec07:9379,1,1
distilbert,loco_clean,trec07,trec07:5750,1,0
distilbert,loco_clean,trec07,trec07:5782,1,1
distilbert,loco_clean,trec07,trec07:8811,1,0
distilbert,loco_clean,trec07,trec07:5572,1,1
distilbert,loco_clean,trec07,trec07:9140,1,0
distilbert,loco_clean,trec07,trec07:9327,1,1
distilbert,loco_clean,trec07,trec07:4548,1,1
distilbert,loco_clean,trec07,trec07:6849,1,1
distilbert,loco_clean,trec07,trec07:6792,1,1
distilbert,loco_clean,trec07,trec07:6258,1,1
distilbert,loco_clean,trec07,trec07:7435,1,1
distilbert,loco_clean,trec07,trec07:9779,1,1
distilbert,loco_clean,trec07,trec07:6025,1,0
distilbert,loco_clean,trec07,trec07:9004,1,1
distilbert,loco_clean,trec07,trec07:7455,1,1
distilbert,loco_clean,trec07,trec07:8555,1,1
distilbert,loco_clean,trec07,trec07:7142,1,1
distilbert,loco_clean,trec07,trec07:8670,1,1
distilbert,loco_clean,trec07,trec07:6972,1,1
distilbert,loco_clean,trec07,trec07:8256,1,1
distilbert,loco_clean,trec07,trec07:8977,1,1
distilbert,loco_clean,trec07,trec07:7387,1,1
distilbert,loco_clean,trec07,trec07:5287,1,1
distilbert,loco_clean,trec07,trec07:7005,1,1
distilbert,loco_clean,trec07,trec07:9373,1,0
distilbert,loco_clean,trec07,trec07:9835,1,1
distilbert,loco_clean,trec07,trec07:9076,1,1
distilbert,loco_clean,trec07,trec07:5084,1,1
distilbert,loco_clean,trec07,trec07:7874,1,1
distilbert,loco_clean,trec07,trec07:9410,1,1
distilbert,loco_clean,trec07,trec07:5845,1,1
distilbert,loco_clean,trec07,trec07:8842,1,1
distilbert,loco_clean,trec07,trec07:7739,1,1
distilbert,loco_clean,trec07,trec07:6183,1,1
distilbert,loco_clean,trec07,trec07:9725,1,1
distilbert,loco_clean,trec07,trec07:7716,1,0
distilbert,loco_clean,trec07,trec07:9178,1,1
distilbert,loco_clean,trec07,trec07:9571,1,1
distilbert,loco_clean,trec07,trec07:1647,0,0
distilbert,loco_clean,trec07,trec07:1476,0,0
distilbert,loco_clean,trec07,trec07:2111,0,0
distilbert,loco_clean,trec07,trec07:3610,0,0
distilbert,loco_clean,trec07,trec07:691,0,0
distilbert,loco_clean,trec07,trec07:2655,0,0
distilbert,loco_clean,trec07,trec07:1662,0,0
distilbert,loco_clean,trec07,trec07:3248,0,0
distilbert,loco_clean,trec07,trec07:415,0,0
distilbert,loco_clean,trec07,trec07:3121,0,0
distilbert,loco_clean,trec07,trec07:683,0,0
distilbert,loco_clean,trec07,trec07:1580,0,0
distilbert,loco_clean,trec07,trec07:2328,0,0
distilbert,loco_clean,trec07,trec07:1164,0,0
distilbert,loco_clean,trec07,trec07:1344,0,0
distilbert,loco_clean,trec07,trec07:3838,0,0
distilbert,loco_clean,trec07,trec07:3417,0,0
distilbert,loco_clean,trec07,trec07:2700,0,0
distilbert,loco_clean,trec07,trec07:3935,0,1
distilbert,loco_clean,trec07,trec07:1106,0,0
distilbert,loco_clean,trec07,trec07:1937,0,0
distilbert,loco_clean,trec07,trec07:2276,0,0
distilbert,loco_clean,trec07,trec07:800,0,0
distilbert,loco_clean,trec07,trec07:2018,0,0
distilbert,loco_clean,trec07,trec07:23,0,1
distilbert,loco_clean,trec07,trec07:2252,0,0
distilbert,loco_clean,trec07,trec07:8,0,0
distilbert,loco_clean,trec07,trec07:3985,0,0
distilbert,loco_clean,trec07,trec07:1745,0,0
distilbert,loco_clean,trec07,trec07:3595,0,0
distilbert,loco_clean,trec07,trec07:2023,0,0
distilbert,loco_clean,trec07,trec07:199,0,0
distilbert,loco_clean,trec07,trec07:3628,0,0
distilbert,loco_clean,trec07,trec07:4363,0,0
distilbert,loco_clean,trec07,trec07:69,0,0
distilbert,loco_clean,trec07,trec07:3671,0,0
distilbert,loco_clean,trec07,trec07:1880,0,0
distilbert,loco_clean,trec07,trec07:240,0,0
distilbert,loco_clean,trec07,trec07:3543,0,0
distilbert,loco_clean,trec07,trec07:1103,0,0
distilbert,loco_clean,trec07,trec07:4135,0,0
distilbert,loco_clean,trec07,trec07:3338,0,0
distilbert,loco_clean,trec07,trec07:4226,0,1
distilbert,loco_clean,trec07,trec07:4093,0,0
distilbert,loco_clean,trec07,trec07:1084,0,0
distilbert,loco_clean,trec07,trec07:416,0,0
distilbert,loco_clean,trec07,trec07:2014,0,0
distilbert,loco_clean,trec07,trec07:3259,0,0
distilbert,loco_clean,trec07,trec07:3814,0,0
distilbert,loco_clean,trec07,trec07:252,0,0
distilbert,loco_clean,trec07,trec07:3333,0,0
distilbert,loco_clean,trec07,trec07:1432,0,0
distilbert,loco_clean,trec07,trec07:3043,0,0
distilbert,loco_clean,trec07,trec07:2088,0,0
distilbert,loco_clean,trec07,trec07:1020,0,0
distilbert,loco_clean,trec07,trec07:3733,0,0
distilbert,loco_clean,trec07,trec07:1073,0,0
distilbert,loco_clean,trec07,trec07:3286,0,0
distilbert,loco_clean,trec07,trec07:4206,0,0
distilbert,loco_clean,trec07,trec07:3003,0,0
distilbert,loco_clean,trec07,trec07:4413,0,0
distilbert,loco_clean,trec07,trec07:869,0,0
distilbert,loco_clean,trec07,trec07:2927,0,0
distilbert,loco_clean,trec07,trec07:1767,0,0
distilbert,loco_clean,trec07,trec07:4536,0,0
distilbert,loco_clean,trec07,trec07:4260,0,0
distilbert,loco_clean,trec07,trec07:29,0,0
distilbert,loco_clean,trec07,trec07:3331,0,0
distilbert,loco_clean,trec07,trec07:2962,0,0
distilbert,loco_clean,trec07,trec07:4339,0,0
distilbert,loco_clean,trec07,trec07:4253,0,1
distilbert,loco_clean,trec07,trec07:2092,0,0
distilbert,loco_clean,trec07,trec07:2877,0,0
distilbert,loco_clean,trec07,trec07:538,0,0
distilbert,loco_clean,trec07,trec07:2086,0,0
distilbert,loco_clean,trec07,trec07:1606,0,0
distilbert,loco_clean,trec07,trec07:429,0,0
distilbert,loco_clean,trec07,trec07:3024,0,0
distilbert,loco_clean,trec07,trec07:1126,0,0
distilbert,loco_clean,trec07,trec07:2422,0,0
distilbert,loco_clean,trec07,trec07:705,0,0
distilbert,loco_clean,trec07,trec07:3459,0,0
distilbert,loco_clean,trec07,trec07:2283,0,0
distilbert,loco_clean,trec07,trec07:555,0,0
distilbert,loco_clean,trec07,trec07:3083,0,0
distilbert,loco_clean,trec07,trec07:3684,0,0
distilbert,loco_clean,trec07,trec07:2260,0,0
distilbert,loco_clean,trec07,trec07:776,0,0
distilbert,loco_clean,trec07,trec07:1498,0,0
distilbert,loco_clean,trec07,trec07:179,0,0
distilbert,loco_clean,trec07,trec07:4118,0,0
distilbert,loco_clean,trec07,trec07:2676,0,0
distilbert,loco_clean,trec07,trec07:297,0,0
distilbert,loco_clean,trec07,trec07:3093,0,0
distilbert,loco_clean,trec07,trec07:3846,0,0
distilbert,loco_clean,trec07,trec07:3673,0,0
distilbert,loco_clean,trec07,trec07:1615,0,0
distilbert,loco_clean,trec07,trec07:478,0,0
distilbert,loco_clean,trec07,trec07:4024,0,0
distilbert,loco_clean,trec07,trec07:1192,0,0
distilbert,loco_clean,trec07,trec07:3638,0,0
distilbert,loco_clean,trec07,trec07:1302,0,0
distilbert,loco_clean,trec07,trec07:3400,0,0
distilbert,loco_clean,trec07,trec07:2321,0,0
distilbert,loco_clean,trec07,trec07:1170,0,1
distilbert,loco_clean,trec07,trec07:2614,0,0
distilbert,loco_clean,trec07,trec07:238,0,0
distilbert,loco_clean,trec07,trec07:2755,0,0
distilbert,loco_clean,trec07,trec07:1652,0,0
distilbert,loco_clean,trec07,trec07:1649,0,0
distilbert,loco_clean,trec07,trec07:807,0,0
distilbert,loco_clean,trec07,trec07:3972,0,0
distilbert,loco_clean,trec07,trec07:4468,0,0
distilbert,loco_clean,trec07,trec07:1552,0,0
distilbert,loco_clean,trec07,trec07:443,0,0
distilbert,loco_clean,trec07,trec07:4520,0,0
distilbert,loco_clean,trec07,trec07:3728,0,0
distilbert,loco_clean,trec07,trec07:1116,0,0
distilbert,loco_clean,trec07,trec07:1162,0,1
distilbert,loco_clean,trec07,trec07:296,0,0
distilbert,loco_clean,trec07,trec07:2646,0,0
distilbert,loco_clean,trec07,trec07:3111,0,1
distilbert,loco_clean,trec07,trec07:3372,0,0
distilbert,loco_clean,trec07,trec07:33,0,0
distilbert,loco_clean,trec07,trec07:530,0,0
distilbert,loco_clean,trec07,trec07:3469,0,0
distilbert,loco_clean,trec07,trec07:1330,0,0
distilbert,loco_clean,trec07,trec07:3760,0,0
distilbert,loco_clean,trec07,trec07:350,0,0
distilbert,loco_clean,trec07,trec07:1627,0,0
distilbert,loco_clean,trec07,trec07:414,0,0
distilbert,loco_clean,trec07,trec07:151,0,0
distilbert,loco_clean,trec07,trec07:4105,0,0
distilbert,loco_clean,trec07,trec07:2740,0,1
distilbert,loco_clean,trec07,trec07:4254,0,0
distilbert,loco_clean,trec07,trec07:2668,0,0
distilbert,loco_clean,trec07,trec07:1504,0,0
distilbert,loco_clean,trec07,trec07:1842,0,0
distilbert,loco_clean,trec07,trec07:3235,0,0
distilbert,loco_clean,trec07,trec07:945,0,0
distilbert,loco_clean,trec07,trec07:4152,0,0
distilbert,loco_clean,trec07,trec07:1786,0,0
distilbert,loco_clean,trec07,trec07:2135,0,0
distilbert,loco_clean,trec07,trec07:4166,0,0
distilbert,loco_clean,trec07,trec07:2029,0,0
distilbert,loco_clean,trec07,trec07:3047,0,0
distilbert,loco_clean,trec07,trec07:1173,0,0
distilbert,loco_clean,trec07,trec07:1773,0,0
distilbert,loco_clean,trec07,trec07:1032,0,0
distilbert,loco_clean,trec07,trec07:4459,0,0
