model,setting,source,id,label,pred
distilbert,loco_clean,nazario,nazario:806,1,1
distilbert,loco_clean,nazario,nazario:1156,1,1
distilbert,loco_clean,nazario,nazario:672,1,1
distilbert,loco_clean,nazario,nazario:23,1,1
distilbert,loco_clean,nazario,nazario:1189,1,1
distilbert,loco_clean,nazario,nazario:203,1,1
distilbert,loco_clean,nazario,nazario:371,1,0
distilbert,loco_clean,nazario,nazario:49,1,1
distilbert,loco_clean,nazario,nazario:824,1,1
distilbert,loco_clean,nazario,nazario:1430,1,1
distilbert,loco_clean,nazario,nazario:670,1,1
distilbert,loco_clean,nazario,nazario:617,1,1
distilbert,loco_clean,nazario,nazario:271,1,1
distilbert,loco_clean,nazario,nazario:428,1,1
distilbert,loco_clean,nazario,nazario:720,1,1
distilbert,loco_clean,nazario,nazario:1211,1,0
distilbert,loco_clean,nazario,nazario:123,1,1
distilbert,loco_clean,nazario,nazario:1376,1,0
distilbert,loco_clean,nazario,nazario:237,1,1
distilbert,loco_clean,nazario,nazario:1203,1,0
distilbert,loco_clean,nazario,nazario:198,1,1
distilbert,loco_clean,nazario,nazario:199,1,1
distilbert,loco_clean,nazario,nazario:914,1,1
distilbert,loco_clean,nazario,nazario:1102,1,1
distilbert,loco_clean,nazario,nazario:1247,1,1
distilbert,loco_clean,nazario,nazario:1235,1,0
distilbert,loco_clean,nazario,nazario:99,1,1
distilbert,loco_clean,nazario,nazario:332,1,1
distilbert,loco_clean,nazario,nazario:51,1,1
distilbert,loco_clean,nazario,nazario:70,1,1
distilbert,loco_clean,nazario,nazario:1362,1,1
distilbert,loco_clean,nazario,nazario:76,1,0
distilbert,loco_clean,nazario,nazario:1000,1,1
distilbert,loco_clean,nazario,nazario:922,1,1
distilbert,loco_clean,nazario,nazario:141,1,1
distilbert,loco_clean,nazario,nazario:1446,1,1
distilbert,loco_clean,nazario,nazario:1179,1,1
distilbert,loco_clean,nazario,nazario:988,1,1
distilbert,loco_clean,nazario,nazario:907,1,1
distilbert,loco_clean,nazario,nazario:993,1,1
distilbert,loco_clean,nazario,nazario:1531,1,0
distilbert,loco_clean,nazario,nazario:220,1,1
distilbert,loco_clean,nazario,nazario:331,1,1
distilbert,loco_clean,nazario,nazario:926,1,1
distilbert,loco_clean,nazario,nazario:185,1,1
distilbert,loco_clean,nazario,nazario:381,1,1
distilbert,loco_clean,nazario,nazario:1277,1,1
distilbert,loco_clean,nazario,nazario:261,1,1
distilbert,loco_clean,nazario,nazario:1420,1,1
distilbert,loco_clean,nazario,nazario:1027,1,1
distilbert,loco_clean,nazario,nazario:1435,1,1
distilbert,loco_clean,nazario,nazario:1450,1,1
distilbert,loco_clean,nazario,nazario:135,1,1
distilbert,loco_clean,nazario,nazario:1461,1,1
distilbert,loco_clean,nazario,nazario:490,1,0
distilbert,loco_clean,nazario,nazario:527,1,1
distilbert,loco_clean,nazario,nazario:1548,1,1
distilbert,loco_clean,nazario,nazario:774,1,0
distilbert,loco_clean,nazario,nazario:67,1,1
distilbert,loco_clean,nazario,nazario:383,1,1
distilbert,loco_clean,nazario,nazario:1252,1,1
distilbert,loco_clean,nazario,nazario:309,1,1
distilbert,loco_clean,nazario,nazario:1212,1,0
distilbert,loco_clean,nazario,nazario:976,1,0
distilbert,loco_clean,nazario,nazario:940,1,1
distilbert,loco_clean,nazario,nazario:1539,1,1
distilbert,loco_clean,nazario,nazario:869,1,1
distilbert,loco_clean,nazario,nazario:718,1,1
distilbert,loco_clean,nazario,nazario:415,1,1
distilbert,loco_clean,nazario,nazario:1098,1,1
distilbert,loco_clean,nazario,nazario:1040,1,0
distilbert,loco_clean,nazario,nazario:29,1,1
distilbert,loco_clean,nazario,nazario:367,1,1
distilbert,loco_clean,nazario,nazario:1421,1,1
distilbert,loco_clean,nazario,nazario:485,1,1
distilbert,loco_clean,nazario,nazario:631,1,1
distilbert,loco_clean,nazario,nazario:602,1,1
distilbert,loco_clean,nazario,nazario:350,1,1
distilbert,loco_clean,nazario,nazario:818,1,0
distilbert,loco_clean,nazario,nazario:1342,1,0
distilbert,loco_clean,nazario,nazario:366,1,0
distilbert,loco_clean,nazario,nazario:1108,1,1
distilbert,loco_clean,nazario,nazario:598,1,1
distilbert,loco_clean,nazario,nazario:1213,1,1
distilbert,loco_clean,nazario,nazario:427,1,1
distilbert,loco_clean,nazario,nazario:679,1,1
distilbert,loco_clean,nazario,nazario:964,1,1
distilbert,loco_clean,nazario,nazario:413,1,1
distilbert,loco_clean,nazario,nazario:743,1,1
distilbert,loco_clean,nazario,nazario:1398,1,0
distilbert,loco_clean,nazario,nazario:678,1,1
distilbert,loco_clean,nazario,nazario:1176,1,0
distilbert,loco_clean,nazario,nazario:982,1,1
distilbert,loco_clean,nazario,nazario:1029,1,0
