model,setting,source,id,label,pred
distilbert,loco_clean,spamassassin,spamassassin:3864,0,0
distilbert,loco_clean,spamassassin,spamassassin:1221,0,0
distilbert,loco_clean,spamassassin,spamassassin:314,0,0
distilbert,loco_clean,spamassassin,spamassassin:3639,0,0
distilbert,loco_clean,spamassassin,spamassassin:184,0,0
distilbert,loco_clean,spamassassin,spamassassin:1644,0,0
distilbert,loco_clean,spamassassin,spamassassin:1621,0,0
distilbert,loco_clean,spamassassin,spamassassin:461,0,0
distilbert,loco_clean,spamassassin,spamassassin:1808,0,0
distilbert,loco_clean,spamassassin,spamassassin:3494,0,0
distilbert,loco_clean,spamassassin,spamassassin:2330,0,0
distilbert,loco_clean,spamassassin,spamassassin:315,0,1
distilbert,loco_clean,spamassassin,spamassassin:1110,0,0
distilbert,loco_clean,spamassassin,spamassassin:1552,0,0
distilbert,loco_clean,spamassassin,spamassassin:1507,0,0
distilbert,loco_clean,spamassassin,spamassassin:881,0,0
distilbert,loco_clean,spamassassin,spamassassin:1513,0,0
distilbert,loco_clean,spamassassin,spamassassin:1563,0,0
distilbert,loco_clean,spamassassin,spamassassin:2195,0,0
distilbert,loco_clean,spamassassin,spamassassin:1967,0,1
distilbert,loco_clean,spamassassin,spamassassin:4008,0,0
distilbert,loco_clean,spamassassin,spamassassin:3951,0,0
distilbert,loco_clean,spamassassin,spamassassin:1163,0,0
distilbert,loco_clean,spamassassin,spamassassin:414,0,0
distilbert,loco_clean,spamassassin,spamassassin:932,0,0
distilbert,loco_clean,spamassassin,spamassassin:3917,0,0
distilbert,loco_clean,spamassassin,spamassassin:1064,0,0
distilbert,loco_clean,spamassassin,spamassassin:1647,0,0
distilbert,loco_clean,spamassassin,spamassassin:3848,0,1
distilbert,loco_clean,spamassassin,spamassassin:1826,0,1
distilbert,loco_clean,spamassassin,spamassassin:70,0,0
distilbert,loco_clean,spamassassin,spamassassin:3032,0,0
distilbert,loco_clean,spamassassin,spamassassin:952,0,0
distilbert,loco_clean,spamassassin,spamassassin:211,0,0
distilbert,loco_clean,spamassassin,spamassassin:1260,0,0
distilbert,loco_clean,spamassassin,spamassassin:985,0,0
distilbert,loco_clean,spamassassin,spamassassin:1766,0,0
distilbert,loco_clean,spamassassin,spamassassin:3754,0,0
distilbert,loco_clean,spamassassin,spamassassin:2244,0,1
distilbert,loco_clean,spamassassin,spamassassin:14,0,0
distilbert,loco_clean,spamassassin,spamassassin:879,0,0
distilbert,loco_clean,spamassassin,spamassassin:1178,0,0
distilbert,loco_clean,spamassassin,spamassassin:1114,0,0
distilbert,loco_clean,spamassassin,spamassassin:1420,0,0
distilbert,loco_clean,spamassassin,spamassassin:270,0,0
distilbert,loco_clean,spamassassin,spamassassin:538,0,0
distilbert,loco_clean,spamassassin,spamassassin:1345,0,0
distilbert,loco_clean,spamassassin,spamassassin:8,0,0
distilbert,loco_clean,spamassassin,spamassassin:1226,0,0
distilbert,loco_clean,spamassassin,spamassassin:1818,0,0
distilbert,loco_clean,spamassassin,spamassassin:2927,0,0
distilbert,loco_clean,spamassassin,spamassassin:3679,0,0
distilbert,loco_clean,spamassassin,spamassassin:818,0,0
distilbert,loco_clean,spamassassin,spamassassin:2402,0,1
distilbert,loco_clean,spamassassin,spamassassin:2164,0,0
distilbert,loco_clean,spamassassin,spamassassin:3063,0,0
distilbert,loco_clean,spamassassin,spamassassin:3585,0,0
distilbert,loco_clean,spamassassin,spamassassin:1231,0,0
distilbert,loco_clean,spamassassin,spamassassin:251,0,0
distilbert,loco_clean,spamassassin,spamassassin:3590,0,0
distilbert,loco_clean,spamassassin,spamassassin:2973,0,0
distilbert,loco_clean,spamassassin,spamassassin:296,0,0
distilbert,loco_clean,spamassassin,spamassassin:755,0,0
distilbert,loco_clean,spamassassin,spamassassin:544,0,0
distilbert,loco_clean,spamassassin,spamassassin:3542,0,0
distilbert,loco_clean,spamassassin,spamassassin:4078,0,0
distilbert,loco_clean,spamassassin,spamassassin:2107,0,0
distilbert,loco_clean,spamassassin,spamassassin:3572,0,0
distilbert,loco_clean,spamassassin,spamassassin:4085,0,1
distilbert,loco_clean,spamassassin,spamassassin:2124,0,1
