answer,tokens_in,tokens_out,cost_usd,latency_s,id,source,label,model,mode,pred_raw
phishing,506,3,2.629e-05,0.532,spamassassin:4433,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,748,3,3.839e-05,0.534,spamassassin:5169,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,713,3,3.72967e-05,0.516,spamassassin:5410,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,785,3,4.024e-05,0.627,spamassassin:5740,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,786,3,4.10124e-05,1.21,spamassassin:5677,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,730,3,3.8162e-05,0.959,spamassassin:4673,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,524,3,2.76766e-05,1.086,spamassassin:5597,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,680,3,3.499e-05,1.009,spamassassin:4541,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,678,3,3.489e-05,0.571,spamassassin:4505,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,673,3,3.52607e-05,0.861,spamassassin:5751,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,763,3,3.98417e-05,0.476,spamassassin:4279,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,956,3,4.879e-05,0.574,spamassassin:5300,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,583,3,3.06797e-05,0.453,spamassassin:4140,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,781,3,4.07579e-05,0.41,spamassassin:5057,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
spam,645,2,3.35005e-05,0.417,spamassassin:5667,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
legitimate,791,3,4.12669e-05,1.204,spamassassin:5325,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,0
phishing,613,3,3.22067e-05,1.204,spamassassin:4964,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,669,3,3.444e-05,0.613,spamassassin:4680,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,764,3,3.98926e-05,0.906,spamassassin:4950,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,574,3,3.02216e-05,0.878,spamassassin:4569,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,474,3,2.51316e-05,2.085,spamassassin:4226,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,688,3,3.60242e-05,1.918,spamassassin:5743,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,780,3,4.0707e-05,1.468,spamassassin:5144,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,695,3,3.63805e-05,1.619,spamassassin:5001,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,665,3,3.48535e-05,1.541,spamassassin:5326,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,774,3,4.04016e-05,1.396,spamassassin:4773,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,694,3,3.569e-05,0.551,spamassassin:4827,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,798,3,4.16232e-05,2.757,spamassassin:4407,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,905,3,4.70695e-05,2.716,spamassassin:5769,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
spam,549,2,2.86141e-05,2.954,spamassassin:4570,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,873,3,4.54407e-05,2.933,spamassassin:5350,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,494,3,2.569e-05,0.975,spamassassin:5689,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,719,3,3.76021e-05,2.609,spamassassin:4768,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
legitimate,831,3,4.33029e-05,1.953,spamassassin:4868,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,0
phishing,1424,3,7.34866e-05,0.51,spamassassin:4161,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,779,3,4.06561e-05,0.443,spamassassin:5080,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,567,3,2.934e-05,0.603,spamassassin:4160,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,606,3,3.129e-05,0.692,spamassassin:5629,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,821,3,4.27939e-05,0.546,spamassassin:4555,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,694,3,3.63296e-05,0.465,spamassassin:4362,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,628,3,3.239e-05,1.065,spamassassin:4415,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,765,3,3.924e-05,1.008,spamassassin:5615,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,829,3,4.32011e-05,0.638,spamassassin:4784,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,750,3,3.918e-05,0.485,spamassassin:5360,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,717,3,3.684e-05,0.616,spamassassin:4156,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,665,3,3.48535e-05,3.777,spamassassin:5683,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,1307,3,6.634e-05,0.56,spamassassin:4803,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,658,3,3.389e-05,0.542,spamassassin:5684,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,775,3,4.04525e-05,0.697,spamassassin:5427,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,557,3,2.93563e-05,0.561,spamassassin:4562,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,780,3,4.0707e-05,0.472,spamassassin:5386,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,753,3,3.93327e-05,0.405,spamassassin:4342,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,724,3,3.78566e-05,0.56,spamassassin:5059,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
spam,670,2,3.4773e-05,0.478,spamassassin:4120,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,664,3,3.419e-05,0.591,spamassassin:4485,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,680,3,3.5617e-05,0.439,spamassassin:4970,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,679,3,3.494e-05,0.601,spamassassin:4345,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,683,3,3.514e-05,0.53,spamassassin:5079,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,876,3,4.55934e-05,0.531,spamassassin:4705,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,800,3,4.099e-05,0.557,spamassassin:4121,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,636,3,3.279e-05,0.544,spamassassin:5180,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,594,3,3.069e-05,0.532,spamassassin:4206,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,429,3,2.28411e-05,0.573,spamassassin:5708,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,702,3,3.609e-05,0.576,spamassassin:4458,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,902,3,4.609e-05,0.568,spamassassin:4711,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,809,3,4.21831e-05,0.456,spamassassin:4572,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,622,3,3.26648e-05,0.472,spamassassin:4586,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,934,3,4.769e-05,0.545,spamassassin:5763,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,456,3,2.42154e-05,0.758,spamassassin:4190,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,655,3,3.43445e-05,0.487,spamassassin:5208,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,729,3,3.81111e-05,0.412,spamassassin:5323,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,773,3,4.03507e-05,0.494,spamassassin:4338,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,731,3,3.82129e-05,0.502,spamassassin:4544,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,557,3,2.93563e-05,0.512,spamassassin:5640,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,789,3,4.044e-05,0.543,spamassassin:4264,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,648,3,3.339e-05,0.553,spamassassin:4865,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,628,3,3.29702e-05,0.831,spamassassin:4955,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,1478,3,7.62352e-05,0.566,spamassassin:4700,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,580,3,3.0527e-05,0.61,spamassassin:4897,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
legitimate,813,3,4.23867e-05,0.502,spamassassin:5727,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,0
phishing,961,3,4.904e-05,0.561,spamassassin:4923,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,590,3,3.1036e-05,0.534,spamassassin:5076,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,839,3,4.37101e-05,0.331,spamassassin:4802,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,1453,3,7.364e-05,0.573,spamassassin:5785,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,419,3,2.194e-05,0.575,spamassassin:5425,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,771,3,4.02489e-05,0.743,spamassassin:4516,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,1212,3,6.26958e-05,0.572,spamassassin:4123,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,637,3,3.284e-05,0.6,spamassassin:5331,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,564,3,2.97126e-05,0.578,spamassassin:5250,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,725,3,3.724e-05,0.569,spamassassin:5344,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,705,3,3.68895e-05,0.583,spamassassin:5064,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,798,3,4.16232e-05,0.666,spamassassin:5021,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
spam,807,2,4.17463e-05,0.605,spamassassin:4577,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,733,3,3.83147e-05,0.481,spamassassin:4871,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,761,3,3.97399e-05,0.38,spamassassin:4294,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,774,3,3.969e-05,0.555,spamassassin:4679,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
legitimate,545,3,2.87455e-05,0.503,spamassassin:4135,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,0
phishing,652,3,3.41918e-05,0.553,spamassassin:4651,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,741,3,3.804e-05,0.562,spamassassin:4621,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
legitimate,772,3,4.02998e-05,0.42,spamassassin:5023,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,0
phishing,788,3,4.11142e-05,0.516,spamassassin:5474,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,599,3,3.14941e-05,0.483,spamassassin:4150,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,761,3,3.904e-05,0.534,spamassassin:4530,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
spam,767,2,3.97103e-05,0.476,spamassassin:4330,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,531,3,2.80329e-05,0.47,spamassassin:5098,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,1339,3,6.91601e-05,0.896,spamassassin:4388,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
phishing,679,3,3.494e-05,0.551,spamassassin:5724,spamassassin,1,meta-llama/llama-3.2-3b-instruct,few,1
legitimate,608,3,3.19522e-05,0.415,spamassassin:599,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,590,3,3.1036e-05,0.524,spamassassin:752,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
phishing,456,3,2.379e-05,0.566,spamassassin:2019,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,1
legitimate,560,3,2.899e-05,0.578,spamassassin:1001,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,531,3,2.80329e-05,0.519,spamassassin:3567,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,742,3,3.87728e-05,0.48,spamassassin:4065,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,741,3,3.87219e-05,0.531,spamassassin:682,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,710,3,3.7144e-05,0.513,spamassassin:325,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
phishing,596,3,3.079e-05,0.549,spamassassin:166,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,1
legitimate,747,3,3.834e-05,0.529,spamassassin:1034,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,717,3,3.75003e-05,0.535,spamassassin:3580,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,532,3,2.80838e-05,0.521,spamassassin:857,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,589,3,3.09851e-05,0.501,spamassassin:109,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,568,3,2.939e-05,0.553,spamassassin:2775,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,734,3,3.769e-05,0.548,spamassassin:1811,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,624,3,3.27666e-05,0.528,spamassassin:149,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,599,3,3.14941e-05,1.014,spamassassin:2706,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,689,3,3.60751e-05,1.294,spamassassin:298,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,653,3,3.42427e-05,0.762,spamassassin:1395,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,774,3,3.969e-05,0.55,spamassassin:1641,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,603,3,3.114e-05,0.549,spamassassin:1593,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,581,3,3.05779e-05,0.623,spamassassin:1909,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,748,3,3.839e-05,0.554,spamassassin:179,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,480,3,2.499e-05,0.557,spamassassin:33,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,734,3,3.769e-05,0.549,spamassassin:2440,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
spam,487,2,2.54583e-05,0.522,spamassassin:2002,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,1
legitimate,878,3,4.56952e-05,0.592,spamassassin:3953,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,532,3,2.80838e-05,0.469,spamassassin:1330,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,568,3,2.99162e-05,0.518,spamassassin:1027,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,633,3,3.32247e-05,0.422,spamassassin:2787,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
phishing,728,3,3.739e-05,0.584,spamassassin:555,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,1
legitimate,1064,3,5.419e-05,0.571,spamassassin:1740,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,782,3,4.08088e-05,0.478,spamassassin:3121,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,721,3,3.704e-05,0.531,spamassassin:1018,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,540,3,2.799e-05,0.527,spamassassin:2949,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,643,3,3.37337e-05,0.444,spamassassin:1258,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,764,3,3.919e-05,0.58,spamassassin:229,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,500,3,2.6455e-05,0.522,spamassassin:1866,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,684,3,3.58206e-05,0.338,spamassassin:1164,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,670,3,3.5108e-05,0.472,spamassassin:2835,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,625,3,3.224e-05,0.654,spamassassin:3620,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,692,3,3.62278e-05,0.49,spamassassin:3878,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,813,3,4.23867e-05,0.576,spamassassin:1173,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,565,3,2.924e-05,0.623,spamassassin:3256,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,560,3,2.899e-05,0.583,spamassassin:3244,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,551,3,2.90509e-05,0.475,spamassassin:96,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,672,3,3.52098e-05,0.5,spamassassin:501,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,838,3,4.36592e-05,0.436,spamassassin:1186,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,727,3,3.734e-05,0.918,spamassassin:3801,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,794,3,4.14196e-05,0.571,spamassassin:2727,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,639,3,3.35301e-05,0.568,spamassassin:2936,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,601,3,3.104e-05,0.697,spamassassin:2510,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,718,3,3.75512e-05,0.553,spamassassin:132,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,519,3,2.74221e-05,0.568,spamassassin:869,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,672,3,3.52098e-05,0.545,spamassassin:527,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
spam,918,2,4.73962e-05,0.589,spamassassin:3950,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,1
legitimate,770,3,4.0198e-05,0.605,spamassassin:3443,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,726,3,3.729e-05,0.753,spamassassin:3160,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,523,3,2.76257e-05,0.526,spamassassin:2484,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,616,3,3.23594e-05,0.573,spamassassin:305,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,790,3,4.1216e-05,0.508,spamassassin:1041,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,720,3,3.7653e-05,0.602,spamassassin:2409,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,599,3,3.094e-05,0.632,spamassassin:308,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,533,3,2.81347e-05,0.545,spamassassin:3598,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,693,3,3.564e-05,0.786,spamassassin:2644,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,546,3,2.87964e-05,0.518,spamassassin:1846,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,565,3,2.97635e-05,0.721,spamassassin:2405,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,423,3,2.214e-05,1.568,spamassassin:802,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,721,3,3.704e-05,1.467,spamassassin:2728,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,671,3,3.51589e-05,0.75,spamassassin:3531,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,798,3,4.089e-05,1.365,spamassassin:1309,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,756,3,3.879e-05,1.214,spamassassin:2295,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,581,3,3.05779e-05,0.473,spamassassin:196,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,799,3,4.16741e-05,0.635,spamassassin:366,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,830,3,4.3252e-05,0.479,spamassassin:2726,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,701,3,3.604e-05,0.523,spamassassin:976,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,482,3,2.55388e-05,0.482,spamassassin:2111,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
legitimate,594,3,3.12396e-05,0.701,spamassassin:2720,spamassassin,0,meta-llama/llama-3.2-3b-instruct,few,0
