answer,tokens_in,tokens_out,cost_usd,latency_s,id,source,label,model,mode,pred_raw
phishing,408,3,2.898e-05,0.665,spamassassin:5301,spamassassin,1,microsoft/phi-4,zero,1
phishing,408,3,2.898e-05,0.589,spamassassin:5185,spamassassin,1,microsoft/phi-4,zero,1
phishing,300,3,2.142e-05,0.581,spamassassin:5721,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",235,5,1.715e-05,0.588,spamassassin:5037,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",372,5,2.674e-05,0.619,spamassassin:4473,spamassassin,1,microsoft/phi-4,zero,1
phishing,390,3,2.772e-05,0.774,spamassassin:4169,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",263,5,1.911e-05,0.595,spamassassin:5027,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",223,5,1.631e-05,0.901,spamassassin:4907,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",1063,5,7.511e-05,0.681,spamassassin:4553,spamassassin,1,microsoft/phi-4,zero,1
phishing,460,3,3.262e-05,0.619,spamassassin:4422,spamassassin,1,microsoft/phi-4,zero,1
phishing,75,3,5.67e-06,0.832,spamassassin:5012,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",444,5,3.178e-05,0.527,spamassassin:5781,spamassassin,1,microsoft/phi-4,zero,1
phishing,488,3,3.458e-05,0.584,spamassassin:5503,spamassassin,1,microsoft/phi-4,zero,1
phishing,317,3,2.261e-05,1.54,spamassassin:4848,spamassassin,1,microsoft/phi-4,zero,1
phishing,410,3,2.912e-05,0.837,spamassassin:4520,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",245,5,1.785e-05,0.516,spamassassin:5509,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",418,5,2.996e-05,0.586,spamassassin:5628,spamassassin,1,microsoft/phi-4,zero,1
the email you've described,291,5,2.107e-05,0.452,spamassassin:4617,spamassassin,1,microsoft/phi-4,zero,-1
phishing,405,3,2.877e-05,0.467,spamassassin:5362,spamassassin,1,microsoft/phi-4,zero,1
phishing,320,3,2.282e-05,0.754,spamassassin:4792,spamassassin,1,microsoft/phi-4,zero,1
the email you've described,257,5,1.869e-05,0.701,spamassassin:5791,spamassassin,1,microsoft/phi-4,zero,-1
"phishing

the email",460,5,3.29e-05,0.518,spamassassin:4389,spamassassin,1,microsoft/phi-4,zero,1
the email you received from,170,5,1.26e-05,0.516,spamassassin:4276,spamassassin,1,microsoft/phi-4,zero,-1
"phishing

this email",455,5,3.255e-05,1.295,spamassassin:4869,spamassassin,1,microsoft/phi-4,zero,1
phishing,163,3,1.183e-05,0.897,spamassassin:4433,spamassassin,1,microsoft/phi-4,zero,1
phishing,405,3,2.877e-05,1.192,spamassassin:5169,spamassassin,1,microsoft/phi-4,zero,1
phishing,352,3,2.506e-05,0.903,spamassassin:5410,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",442,5,3.164e-05,0.52,spamassassin:5740,spamassassin,1,microsoft/phi-4,zero,1
based on the content and,424,5,3.038e-05,1.519,spamassassin:5677,spamassassin,1,microsoft/phi-4,zero,-1
"phishing

this email",368,5,2.646e-05,1.259,spamassassin:4673,spamassassin,1,microsoft/phi-4,zero,1
the email you've described,162,5,1.204e-05,0.552,spamassassin:5597,spamassassin,1,microsoft/phi-4,zero,-1
phishing,337,3,2.401e-05,0.516,spamassassin:4541,spamassassin,1,microsoft/phi-4,zero,1
the email you've described,337,5,2.429e-05,1.36,spamassassin:4505,spamassassin,1,microsoft/phi-4,zero,-1
"phishing

the email",317,5,2.289e-05,1.648,spamassassin:5751,spamassassin,1,microsoft/phi-4,zero,1
phishing,401,3,2.849e-05,0.51,spamassassin:4279,spamassassin,1,microsoft/phi-4,zero,1
"phishing

the email",613,5,4.361e-05,0.586,spamassassin:5300,spamassassin,1,microsoft/phi-4,zero,1
phishing,221,3,1.589e-05,0.783,spamassassin:4140,spamassassin,1,microsoft/phi-4,zero,1
phishing,419,3,2.975e-05,0.732,spamassassin:5057,spamassassin,1,microsoft/phi-4,zero,1
phishing,283,3,2.023e-05,1.161,spamassassin:5667,spamassassin,1,microsoft/phi-4,zero,1
"phishing

the email",429,5,3.073e-05,1.076,spamassassin:5325,spamassassin,1,microsoft/phi-4,zero,1
the email you've described,251,5,1.827e-05,1.331,spamassassin:4964,spamassassin,1,microsoft/phi-4,zero,-1
"phishing

this email",326,5,2.352e-05,0.487,spamassassin:4680,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",402,5,2.884e-05,0.516,spamassassin:4950,spamassassin,1,microsoft/phi-4,zero,1
phishing,212,3,1.526e-05,0.489,spamassassin:4569,spamassassin,1,microsoft/phi-4,zero,1
phishing,114,3,8.4e-06,0.479,spamassassin:4226,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",326,5,2.352e-05,1.035,spamassassin:5743,spamassassin,1,microsoft/phi-4,zero,1
phishing,418,3,2.968e-05,1.373,spamassassin:5144,spamassassin,1,microsoft/phi-4,zero,1
phishing,333,3,2.373e-05,0.554,spamassassin:5001,spamassassin,1,microsoft/phi-4,zero,1
phishing,303,3,2.163e-05,0.418,spamassassin:5326,spamassassin,1,microsoft/phi-4,zero,1
phishing,412,3,2.926e-05,0.6,spamassassin:4773,spamassassin,1,microsoft/phi-4,zero,1
phishing,351,3,2.499e-05,0.811,spamassassin:4827,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",436,5,3.122e-05,0.739,spamassassin:4407,spamassassin,1,microsoft/phi-4,zero,1
phishing,543,3,3.843e-05,0.693,spamassassin:5769,spamassassin,1,microsoft/phi-4,zero,1
phishing,187,3,1.351e-05,0.675,spamassassin:4570,spamassassin,1,microsoft/phi-4,zero,1
phishing,512,3,3.626e-05,0.454,spamassassin:5350,spamassassin,1,microsoft/phi-4,zero,1
phishing,151,3,1.099e-05,0.963,spamassassin:5689,spamassassin,1,microsoft/phi-4,zero,1
phishing,357,3,2.541e-05,1.366,spamassassin:4768,spamassassin,1,microsoft/phi-4,zero,1
based on the content and,469,5,3.353e-05,0.82,spamassassin:4868,spamassassin,1,microsoft/phi-4,zero,-1
phishing,1062,3,7.476e-05,0.856,spamassassin:4161,spamassassin,1,microsoft/phi-4,zero,1
phishing,418,3,2.968e-05,0.738,spamassassin:5080,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",224,5,1.638e-05,1.88,spamassassin:4160,spamassassin,1,microsoft/phi-4,zero,1
based on the content and,263,5,1.911e-05,0.809,spamassassin:5629,spamassassin,1,microsoft/phi-4,zero,-1
phishing,459,3,3.255e-05,0.588,spamassassin:4555,spamassassin,1,microsoft/phi-4,zero,1
phishing,332,3,2.366e-05,0.46,spamassassin:4362,spamassassin,1,microsoft/phi-4,zero,1
phishing,285,3,2.037e-05,0.691,spamassassin:4415,spamassassin,1,microsoft/phi-4,zero,1
phishing,422,3,2.996e-05,0.887,spamassassin:5615,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",467,5,3.339e-05,0.694,spamassassin:4784,spamassassin,1,microsoft/phi-4,zero,1
phishing,388,3,2.758e-05,0.69,spamassassin:5360,spamassassin,1,microsoft/phi-4,zero,1
the email you've described,374,5,2.688e-05,2.165,spamassassin:4156,spamassassin,1,microsoft/phi-4,zero,-1
as a large language model,303,5,2.191e-05,0.675,spamassassin:5683,spamassassin,1,microsoft/phi-4,zero,-1
phishing,964,3,6.79e-05,0.664,spamassassin:4803,spamassassin,1,microsoft/phi-4,zero,1
phishing,315,3,2.247e-05,0.639,spamassassin:5684,spamassassin,1,microsoft/phi-4,zero,1
the email you've received,413,5,2.961e-05,0.654,spamassassin:5427,spamassassin,1,microsoft/phi-4,zero,-1
based on the content and,195,5,1.435e-05,0.545,spamassassin:4562,spamassassin,1,microsoft/phi-4,zero,-1
phishing,418,3,2.968e-05,0.768,spamassassin:5386,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",391,5,2.807e-05,0.506,spamassassin:4342,spamassassin,1,microsoft/phi-4,zero,1
based on the content and,366,5,2.632e-05,0.974,spamassassin:5059,spamassassin,1,microsoft/phi-4,zero,-1
phishing,308,3,2.198e-05,0.614,spamassassin:4120,spamassassin,1,microsoft/phi-4,zero,1
"phishing

the email",321,5,2.317e-05,0.771,spamassassin:4485,spamassassin,1,microsoft/phi-4,zero,1
phishing,318,3,2.268e-05,0.695,spamassassin:4970,spamassassin,1,microsoft/phi-4,zero,1
phishing,336,3,2.394e-05,1.584,spamassassin:4345,spamassassin,1,microsoft/phi-4,zero,1
phishing,340,3,2.422e-05,0.433,spamassassin:5079,spamassassin,1,microsoft/phi-4,zero,1
the email you've described,514,5,3.668e-05,1.042,spamassassin:4705,spamassassin,1,microsoft/phi-4,zero,-1
"phishing

this email",457,5,3.269e-05,0.592,spamassassin:4121,spamassassin,1,microsoft/phi-4,zero,1
as a large language model,293,5,2.121e-05,1.127,spamassassin:5180,spamassassin,1,microsoft/phi-4,zero,-1
phishing,251,3,1.799e-05,0.606,spamassassin:4206,spamassassin,1,microsoft/phi-4,zero,1
the email you described appears,67,5,5.39e-06,0.516,spamassassin:5708,spamassassin,1,microsoft/phi-4,zero,-1
based on the content and,359,5,2.583e-05,0.567,spamassassin:4458,spamassassin,1,microsoft/phi-4,zero,-1
phishing,559,3,3.955e-05,0.52,spamassassin:4711,spamassassin,1,microsoft/phi-4,zero,1
the email you've described,447,5,3.199e-05,0.524,spamassassin:4572,spamassassin,1,microsoft/phi-4,zero,-1
as a large language model,260,5,1.89e-05,0.836,spamassassin:4586,spamassassin,1,microsoft/phi-4,zero,-1
based on the content and,591,5,4.207e-05,0.458,spamassassin:5763,spamassassin,1,microsoft/phi-4,zero,-1
the email you've described,94,5,7.28e-06,1.997,spamassassin:4190,spamassassin,1,microsoft/phi-4,zero,-1
"phishing

this email",293,5,2.121e-05,1.357,spamassassin:5208,spamassassin,1,microsoft/phi-4,zero,1
phishing,367,3,2.611e-05,0.786,spamassassin:5323,spamassassin,1,microsoft/phi-4,zero,1
the email you've described,413,5,2.961e-05,0.514,spamassassin:4338,spamassassin,1,microsoft/phi-4,zero,-1
as a large language model,369,5,2.653e-05,0.454,spamassassin:4544,spamassassin,1,microsoft/phi-4,zero,-1
phishing,209,3,1.505e-05,0.435,spamassassin:5640,spamassassin,1,microsoft/phi-4,zero,1
"phishing

the email",446,5,3.192e-05,0.872,spamassassin:4264,spamassassin,1,microsoft/phi-4,zero,1
phishing,305,3,2.177e-05,0.479,spamassassin:4865,spamassassin,1,microsoft/phi-4,zero,1
the email you've described,266,5,1.932e-05,0.574,spamassassin:4955,spamassassin,1,microsoft/phi-4,zero,-1
phishing,1116,3,7.854e-05,0.459,spamassassin:4700,spamassassin,1,microsoft/phi-4,zero,1
phishing,218,3,1.568e-05,0.537,spamassassin:4897,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",451,5,3.227e-05,0.528,spamassassin:5727,spamassassin,1,microsoft/phi-4,zero,1
"phishing

the email",618,5,4.396e-05,0.798,spamassassin:4923,spamassassin,1,microsoft/phi-4,zero,1
phishing,228,3,1.638e-05,0.614,spamassassin:5076,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",479,5,3.423e-05,0.718,spamassassin:4802,spamassassin,1,microsoft/phi-4,zero,1
phishing,1113,3,7.833e-05,0.479,spamassassin:5785,spamassassin,1,microsoft/phi-4,zero,1
phishing,76,3,5.74e-06,1.806,spamassassin:5425,spamassassin,1,microsoft/phi-4,zero,1
phishing,409,3,2.905e-05,0.718,spamassassin:4516,spamassassin,1,microsoft/phi-4,zero,1
"phishing

the email",870,5,6.16e-05,0.494,spamassassin:4123,spamassassin,1,microsoft/phi-4,zero,1
phishing,294,3,2.1e-05,0.56,spamassassin:5331,spamassassin,1,microsoft/phi-4,zero,1
phishing,202,3,1.456e-05,0.492,spamassassin:5250,spamassassin,1,microsoft/phi-4,zero,1
phishing,382,3,2.716e-05,1.027,spamassassin:5344,spamassassin,1,microsoft/phi-4,zero,1
phishing,343,3,2.443e-05,0.467,spamassassin:5064,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",436,5,3.122e-05,0.862,spamassassin:5021,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",445,5,3.185e-05,0.777,spamassassin:4577,spamassassin,1,microsoft/phi-4,zero,1
based on the content and,371,5,2.667e-05,0.541,spamassassin:4871,spamassassin,1,microsoft/phi-4,zero,-1
phishing,399,3,2.835e-05,0.906,spamassassin:4294,spamassassin,1,microsoft/phi-4,zero,1
phishing,442,3,3.136e-05,1.685,spamassassin:4679,spamassassin,1,microsoft/phi-4,zero,1
"phishing

the email",183,5,1.351e-05,0.5,spamassassin:4135,spamassassin,1,microsoft/phi-4,zero,1
phishing,290,3,2.072e-05,0.441,spamassassin:4651,spamassassin,1,microsoft/phi-4,zero,1
phishing,398,3,2.828e-05,0.475,spamassassin:4621,spamassassin,1,microsoft/phi-4,zero,1
"phishing

the email",410,5,2.94e-05,1.082,spamassassin:5023,spamassassin,1,microsoft/phi-4,zero,1
phishing,426,3,3.024e-05,0.568,spamassassin:5474,spamassassin,1,microsoft/phi-4,zero,1
phishing,237,3,1.701e-05,0.482,spamassassin:4150,spamassassin,1,microsoft/phi-4,zero,1
phishing,418,3,2.968e-05,0.461,spamassassin:4530,spamassassin,1,microsoft/phi-4,zero,1
"phishing

this email",405,5,2.905e-05,0.467,spamassassin:4330,spamassassin,1,microsoft/phi-4,zero,1
as a large language model,169,5,1.253e-05,0.61,spamassassin:5098,spamassassin,1,microsoft/phi-4,zero,-1
"phishing

the email",977,5,6.909e-05,0.662,spamassassin:4388,spamassassin,1,microsoft/phi-4,zero,1
phishing,336,3,2.394e-05,0.517,spamassassin:5724,spamassassin,1,microsoft/phi-4,zero,1
"phishing

the email",246,5,1.792e-05,0.488,spamassassin:599,spamassassin,0,microsoft/phi-4,zero,1
"legitimate

the email",228,5,1.666e-05,0.683,spamassassin:752,spamassassin,0,microsoft/phi-4,zero,0
phishing,113,3,8.33e-06,0.67,spamassassin:2019,spamassassin,0,microsoft/phi-4,zero,1
legitimate,217,3,1.561e-05,0.436,spamassassin:1001,spamassassin,0,microsoft/phi-4,zero,0
"phishing

the email",169,5,1.253e-05,0.518,spamassassin:3567,spamassassin,0,microsoft/phi-4,zero,1
"phishing

the email",380,5,2.73e-05,0.505,spamassassin:4065,spamassassin,0,microsoft/phi-4,zero,1
"phishing

the email",379,5,2.723e-05,0.755,spamassassin:682,spamassassin,0,microsoft/phi-4,zero,1
based on the content and,348,5,2.506e-05,0.492,spamassassin:325,spamassassin,0,microsoft/phi-4,zero,-1
as a large language model,253,5,1.841e-05,1.078,spamassassin:166,spamassassin,0,microsoft/phi-4,zero,-1
"legitimate

the email",405,5,2.905e-05,0.591,spamassassin:1034,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",355,5,2.555e-05,0.603,spamassassin:3580,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",170,5,1.26e-05,0.524,spamassassin:857,spamassassin,0,microsoft/phi-4,zero,0
"phishing

the email",227,5,1.659e-05,1.064,spamassassin:109,spamassassin,0,microsoft/phi-4,zero,1
legitimate,225,3,1.617e-05,0.429,spamassassin:2775,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",391,5,2.807e-05,0.473,spamassassin:1811,spamassassin,0,microsoft/phi-4,zero,0
legitimate,262,3,1.876e-05,0.444,spamassassin:149,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",237,5,1.729e-05,0.684,spamassassin:2706,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",327,5,2.359e-05,1.436,spamassassin:298,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",291,5,2.107e-05,0.515,spamassassin:1395,spamassassin,0,microsoft/phi-4,zero,0
based on the content of,431,5,3.087e-05,0.64,spamassassin:1641,spamassassin,0,microsoft/phi-4,zero,-1
"legitimate

the email",260,5,1.89e-05,0.901,spamassassin:1593,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",219,5,1.603e-05,0.794,spamassassin:1909,spamassassin,0,microsoft/phi-4,zero,0
based on the content and,405,5,2.905e-05,0.573,spamassassin:179,spamassassin,0,microsoft/phi-4,zero,-1
legitimate,137,3,1.001e-05,0.606,spamassassin:33,spamassassin,0,microsoft/phi-4,zero,0
as a large language model,391,5,2.807e-05,1.007,spamassassin:2440,spamassassin,0,microsoft/phi-4,zero,-1
phishing,125,3,9.17e-06,0.504,spamassassin:2002,spamassassin,0,microsoft/phi-4,zero,1
"phishing

the email",517,5,3.689e-05,0.45,spamassassin:3953,spamassassin,0,microsoft/phi-4,zero,1
legitimate,170,3,1.232e-05,0.503,spamassassin:1330,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",206,5,1.512e-05,0.772,spamassassin:1027,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",271,5,1.967e-05,0.451,spamassassin:2787,spamassassin,0,microsoft/phi-4,zero,0
"phishing

the email",385,5,2.765e-05,0.483,spamassassin:555,spamassassin,0,microsoft/phi-4,zero,1
based on the content provided,721,5,5.117e-05,0.81,spamassassin:1740,spamassassin,0,microsoft/phi-4,zero,-1
"phishing

this email",420,5,3.01e-05,0.439,spamassassin:3121,spamassassin,0,microsoft/phi-4,zero,1
legitimate,378,3,2.688e-05,0.421,spamassassin:1018,spamassassin,0,microsoft/phi-4,zero,0
phishing,197,3,1.421e-05,0.503,spamassassin:2949,spamassassin,0,microsoft/phi-4,zero,1
based on the content of,281,5,2.037e-05,0.595,spamassassin:1258,spamassassin,0,microsoft/phi-4,zero,-1
based on the content and,421,5,3.017e-05,0.558,spamassassin:229,spamassassin,0,microsoft/phi-4,zero,-1
phishing,138,3,1.008e-05,0.724,spamassassin:1866,spamassassin,0,microsoft/phi-4,zero,1
"legitimate

the email",322,5,2.324e-05,0.47,spamassassin:1164,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",308,5,2.226e-05,0.68,spamassassin:2835,spamassassin,0,microsoft/phi-4,zero,0
"phishing

the email",282,5,2.044e-05,1.018,spamassassin:3620,spamassassin,0,microsoft/phi-4,zero,1
based on the content and,331,5,2.387e-05,1.49,spamassassin:3878,spamassassin,0,microsoft/phi-4,zero,-1
based on the content and,451,5,3.227e-05,0.51,spamassassin:1173,spamassassin,0,microsoft/phi-4,zero,-1
"legitimate

the email",222,5,1.624e-05,0.438,spamassassin:3256,spamassassin,0,microsoft/phi-4,zero,0
"phishing

the email",217,5,1.589e-05,0.491,spamassassin:3244,spamassassin,0,microsoft/phi-4,zero,1
"legitimate

the email",189,5,1.393e-05,0.643,spamassassin:96,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",310,5,2.24e-05,0.489,spamassassin:501,spamassassin,0,microsoft/phi-4,zero,0
"phishing

the email",476,5,3.402e-05,0.647,spamassassin:1186,spamassassin,0,microsoft/phi-4,zero,1
legitimate,384,3,2.73e-05,0.507,spamassassin:3801,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",432,5,3.094e-05,0.557,spamassassin:2727,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",277,5,2.009e-05,0.509,spamassassin:2936,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",258,5,1.876e-05,0.475,spamassassin:2510,spamassassin,0,microsoft/phi-4,zero,0
"phishing

the email",356,5,2.562e-05,0.477,spamassassin:132,spamassassin,0,microsoft/phi-4,zero,1
"phishing

the email",157,5,1.169e-05,1.601,spamassassin:869,spamassassin,0,microsoft/phi-4,zero,1
"legitimate

the email",310,5,2.24e-05,0.797,spamassassin:527,spamassassin,0,microsoft/phi-4,zero,0
"phishing

the email",556,5,3.962e-05,0.836,spamassassin:3950,spamassassin,0,microsoft/phi-4,zero,1
based on the content and,408,5,2.926e-05,0.64,spamassassin:3443,spamassassin,0,microsoft/phi-4,zero,-1
based on the content provided,383,5,2.751e-05,1.294,spamassassin:3160,spamassassin,0,microsoft/phi-4,zero,-1
legitimate,161,3,1.169e-05,0.452,spamassassin:2484,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",254,5,1.848e-05,0.503,spamassassin:305,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",428,5,3.066e-05,0.471,spamassassin:1041,spamassassin,0,microsoft/phi-4,zero,0
based on the content of,358,5,2.576e-05,0.478,spamassassin:2409,spamassassin,0,microsoft/phi-4,zero,-1
"legitimate

the email",256,5,1.862e-05,2.104,spamassassin:308,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",171,5,1.267e-05,0.834,spamassassin:3598,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",350,5,2.52e-05,1.468,spamassassin:2644,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",184,5,1.358e-05,0.563,spamassassin:1846,spamassassin,0,microsoft/phi-4,zero,0
"phishing

the email",203,5,1.491e-05,0.478,spamassassin:2405,spamassassin,0,microsoft/phi-4,zero,1
"phishing

the email",80,5,6.3e-06,0.677,spamassassin:802,spamassassin,0,microsoft/phi-4,zero,1
"legitimate

the email",378,5,2.716e-05,0.822,spamassassin:2728,spamassassin,0,microsoft/phi-4,zero,0
"phishing

this email",309,5,2.233e-05,1.083,spamassassin:3531,spamassassin,0,microsoft/phi-4,zero,1
"legitimate

the email",455,5,3.255e-05,0.613,spamassassin:1309,spamassassin,0,microsoft/phi-4,zero,0
phishing,413,3,2.933e-05,0.461,spamassassin:2295,spamassassin,0,microsoft/phi-4,zero,1
"phishing

the email",219,5,1.603e-05,0.663,spamassassin:196,spamassassin,0,microsoft/phi-4,zero,1
"legitimate

the email",437,5,3.129e-05,0.616,spamassassin:366,spamassassin,0,microsoft/phi-4,zero,0
based on the content and,468,5,3.346e-05,0.571,spamassassin:2726,spamassassin,0,microsoft/phi-4,zero,-1
legitimate,358,3,2.548e-05,0.56,spamassassin:976,spamassassin,0,microsoft/phi-4,zero,0
"phishing

the email",120,5,9.1e-06,0.697,spamassassin:2111,spamassassin,0,microsoft/phi-4,zero,1
based on the content provided,232,5,1.694e-05,0.437,spamassassin:2720,spamassassin,0,microsoft/phi-4,zero,-1
"phishing

the email",441,5,3.157e-05,0.549,spamassassin:3863,spamassassin,0,microsoft/phi-4,zero,1
based on the content and,377,5,2.709e-05,0.581,spamassassin:2632,spamassassin,0,microsoft/phi-4,zero,-1
"legitimate

the email",380,5,2.73e-05,0.594,spamassassin:3864,spamassassin,0,microsoft/phi-4,zero,0
"legitimate

the email",232,5,1.694e-05,0.727,spamassassin:1221,spamassassin,0,microsoft/phi-4,zero,0
phishing,407,3,2.891e-05,0.526,spamassassin:314,spamassassin,0,microsoft/phi-4,zero,1
phishing,678,3,4.788e-05,0.573,spamassassin:3639,spamassassin,0,microsoft/phi-4,zero,1
"phishing

the email",269,5,1.953e-05,0.471,spamassassin:184,spamassassin,0,microsoft/phi-4,zero,1
based on the content and,336,5,2.422e-05,0.915,spamassassin:1644,spamassassin,0,microsoft/phi-4,zero,-1
"legitimate

the email",398,5,2.856e-05,2.008,spamassassin:1621,spamassassin,0,microsoft/phi-4,zero,0
legitimate,403,3,2.863e-05,0.535,spamassassin:461,spamassassin,0,microsoft/phi-4,zero,0
based on the information provided,318,5,2.296e-05,0.577,spamassassin:1808,spamassassin,0,microsoft/phi-4,zero,-1
legitimate,198,3,1.428e-05,0.724,spamassassin:3494,spamassassin,0,microsoft/phi-4,zero,0
"phishing

the email",155,5,1.155e-05,0.527,spamassassin:2330,spamassassin,0,microsoft/phi-4,zero,1
phishing,155,3,1.127e-05,0.682,spamassassin:315,spamassassin,0,microsoft/phi-4,zero,1
"phishing

the email",161,5,1.197e-05,1.166,spamassassin:1110,spamassassin,0,microsoft/phi-4,zero,1
"phishing

the email",365,5,2.625e-05,0.481,spamassassin:1552,spamassassin,0,microsoft/phi-4,zero,1
phishing,476,2,3.36e-05,0.501,spamassassin:1507,spamassassin,0,microsoft/phi-4,zero,1
"phishing

the email",372,5,2.674e-05,0.447,spamassassin:881,spamassassin,0,microsoft/phi-4,zero,1
based on the content of,260,5,1.89e-05,0.537,spamassassin:1513,spamassassin,0,microsoft/phi-4,zero,-1
"legitimate

the email",465,5,3.325e-05,0.563,spamassassin:1563,spamassassin,0,microsoft/phi-4,zero,0
as a large language model,151,5,1.127e-05,0.605,spamassassin:2195,spamassassin,0,microsoft/phi-4,zero,-1
phishing,106,3,7.84e-06,0.514,spamassassin:1967,spamassassin,0,microsoft/phi-4,zero,1
based on the content provided,395,5,2.835e-05,0.603,spamassassin:4008,spamassassin,0,microsoft/phi-4,zero,-1
as a large language model,394,5,2.828e-05,0.627,spamassassin:3951,spamassassin,0,microsoft/phi-4,zero,-1
as a large language model,434,5,3.108e-05,0.572,spamassassin:1163,spamassassin,0,microsoft/phi-4,zero,-1
"legitimate

the email",393,5,2.821e-05,0.706,spamassassin:414,spamassassin,0,microsoft/phi-4,zero,0
based on the content and,399,5,2.863e-05,0.565,spamassassin:932,spamassassin,0,microsoft/phi-4,zero,-1
based on the content and,591,5,4.207e-05,0.773,spamassassin:3917,spamassassin,0,microsoft/phi-4,zero,-1
"phishing

the email",510,5,3.64e-05,0.71,spamassassin:1064,spamassassin,0,microsoft/phi-4,zero,1
based on the content of,167,5,1.239e-05,0.68,spamassassin:1647,spamassassin,0,microsoft/phi-4,zero,-1
"phishing

the email",537,5,3.829e-05,0.606,spamassassin:3848,spamassassin,0,microsoft/phi-4,zero,1
as a large language model,269,5,1.953e-05,0.767,spamassassin:1826,spamassassin,0,microsoft/phi-4,zero,-1
