answer,tokens_in,tokens_out,cost_usd,latency_s,id,source,label,model,mode,pred_raw
phishing,290,3,5.95e-06,0.756,spamassassin:4415,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,427,3,8.69e-06,0.734,spamassassin:5615,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,472,3,9.59e-06,1.14,spamassassin:4784,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,393,3,8.01e-06,1.035,spamassassin:5360,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,379,3,7.73e-06,0.78,spamassassin:4156,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,307,3,6.26e-06,0.653,spamassassin:5683,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,969,3,1.953e-05,0.747,spamassassin:4803,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,320,3,6.55e-06,0.97,spamassassin:5684,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,417,3,8.46e-06,0.646,spamassassin:5427,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,199,3,4.1e-06,1.473,spamassassin:4562,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,423,3,8.61e-06,0.741,spamassassin:5386,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,396,3,8.07e-06,0.76,spamassassin:4342,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,386,3,1.954e-05,0.308,spamassassin:5059,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,313,3,6.41e-06,0.79,spamassassin:4120,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,326,3,6.67e-06,0.824,spamassassin:4485,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,323,3,6.61e-06,0.724,spamassassin:4970,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,340,3,6.92e-06,0.883,spamassassin:4345,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,345,3,7.05e-06,0.863,spamassassin:5079,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,538,3,2.714e-05,0.282,spamassassin:4705,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,461,3,9.34e-06,0.961,spamassassin:4121,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,298,3,6.11e-06,0.738,spamassassin:5180,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,256,3,5.27e-06,1.044,spamassassin:4206,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,72,3,1.59e-06,0.743,spamassassin:5708,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,383,3,1.939e-05,0.251,spamassassin:4458,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,564,3,1.143e-05,0.802,spamassassin:4711,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,452,3,9.19e-06,0.693,spamassassin:4572,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,265,3,5.45e-06,0.791,spamassassin:4586,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,596,3,1.207e-05,0.794,spamassassin:5763,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
i cannot create content that,99,5,2.23e-06,0.835,spamassassin:4190,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,-1
phishing,298,3,6.11e-06,0.748,spamassassin:5208,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,372,3,5.7405e-05,0.676,spamassassin:5323,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,416,3,8.47e-06,0.762,spamassassin:4338,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,374,3,7.63e-06,2.091,spamassassin:4544,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,200,3,4.15e-06,0.728,spamassassin:5640,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,451,3,9.17e-06,0.778,spamassassin:4264,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,310,3,6.35e-06,0.875,spamassassin:4865,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,271,3,5.57e-06,1.057,spamassassin:4955,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,1121,3,2.257e-05,1.109,spamassassin:4700,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,223,3,4.61e-06,0.777,spamassassin:4897,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,456,3,9.27e-06,1.309,spamassassin:5727,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,623,3,1.261e-05,0.764,spamassassin:4923,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,252,3,1.284e-05,0.253,spamassassin:5076,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,482,3,9.79e-06,0.776,spamassassin:4802,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,1115,3,2.245e-05,1.448,spamassassin:5785,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,81,3,1.77e-06,0.846,spamassassin:5425,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,414,3,6.3789e-05,0.702,spamassassin:4516,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,855,3,1.725e-05,1.173,spamassassin:4123,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,299,3,6.13e-06,1.07,spamassassin:5331,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,226,3,1.154e-05,0.283,spamassassin:5250,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,387,3,7.89e-06,0.765,spamassassin:5344,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,348,3,7.11e-06,0.749,spamassassin:5064,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,441,3,8.97e-06,1.358,spamassassin:5021,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,450,3,9.15e-06,0.811,spamassassin:4577,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,376,3,7.67e-06,1.392,spamassassin:4871,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,403,3,8.18e-06,1.337,spamassassin:4294,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,455,3,2.299e-05,0.319,spamassassin:4679,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,188,3,3.91e-06,0.834,spamassassin:4135,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,295,3,6.05e-06,0.737,spamassassin:4651,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,403,3,8.21e-06,0.775,spamassassin:4621,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,415,3,8.45e-06,0.74,spamassassin:5023,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,431,3,8.77e-06,0.715,spamassassin:5474,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,241,3,4.94e-06,1.018,spamassassin:4150,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,423,3,8.61e-06,0.762,spamassassin:4530,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,409,3,8.3e-06,0.712,spamassassin:4330,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,174,3,3.63e-06,0.708,spamassassin:5098,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,982,3,1.979e-05,0.796,spamassassin:4388,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,341,3,6.97e-06,1.012,spamassassin:5724,spamassassin,1,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,251,3,5.17e-06,0.722,spamassassin:599,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,232,3,4.76e-06,0.689,spamassassin:752,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,137,3,7.09e-06,0.476,spamassassin:2019,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,222,3,4.59e-06,0.736,spamassassin:1001,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,174,3,3.63e-06,0.686,spamassassin:3567,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,385,3,7.85e-06,0.797,spamassassin:4065,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,384,3,7.83e-06,0.776,spamassassin:682,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,353,3,7.21e-06,1.009,spamassassin:325,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,277,3,1.409e-05,0.251,spamassassin:166,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,408,3,8.28e-06,1.952,spamassassin:1034,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,360,3,7.35e-06,0.714,spamassassin:3580,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,175,3,3.65e-06,0.823,spamassassin:857,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,232,3,4.79e-06,0.997,spamassassin:109,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,230,3,4.75e-06,0.963,spamassassin:2775,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,415,3,2.099e-05,1.448,spamassassin:1811,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,267,3,5.49e-06,0.788,spamassassin:149,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,242,3,4.99e-06,0.756,spamassassin:2706,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,332,3,6.79e-06,0.774,spamassassin:298,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,296,3,6.07e-06,0.838,spamassassin:1395,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,436,3,8.87e-06,0.754,spamassassin:1641,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,265,3,5.45e-06,0.857,spamassassin:1593,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,224,3,4.63e-06,0.782,spamassassin:1909,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,410,3,8.35e-06,0.935,spamassassin:179,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,141,3,2.94e-06,0.69,spamassassin:33,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,396,3,8.07e-06,1.346,spamassassin:2440,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,130,3,2.75e-06,1.017,spamassassin:2002,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,520,3,1.052e-05,0.685,spamassassin:3953,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,175,3,3.65e-06,1.163,spamassassin:1330,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,211,3,4.37e-06,0.773,spamassassin:1027,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,276,3,5.67e-06,1.206,spamassassin:2787,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,390,3,7.95e-06,1.021,spamassassin:555,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,726,3,1.467e-05,0.803,spamassassin:1740,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,425,3,8.65e-06,0.773,spamassassin:3121,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,383,3,7.81e-06,0.709,spamassassin:1018,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,221,3,1.129e-05,0.25,spamassassin:2949,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,286,3,5.87e-06,0.729,spamassassin:1258,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,426,3,8.67e-06,0.739,spamassassin:229,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,143,3,3.01e-06,0.785,spamassassin:1866,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,326,3,6.64e-06,0.673,spamassassin:1164,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,313,3,6.41e-06,0.773,spamassassin:2835,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,286,3,5.84e-06,1.704,spamassassin:3620,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,354,3,1.794e-05,0.262,spamassassin:3878,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,455,3,9.22e-06,1.439,spamassassin:1173,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,227,3,4.69e-06,0.702,spamassassin:3256,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,221,3,4.54e-06,0.65,spamassassin:3244,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,194,3,4.03e-06,0.814,spamassassin:96,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,314,3,6.4e-06,0.646,spamassassin:501,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,481,3,9.77e-06,0.768,spamassassin:1186,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,388,3,7.88e-06,0.974,spamassassin:3801,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,456,3,2.304e-05,0.266,spamassassin:2727,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,281,3,5.74e-06,1.241,spamassassin:2936,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,262,3,5.36e-06,0.823,spamassassin:2510,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,360,3,7.32e-06,0.756,spamassassin:132,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
phishing,161,3,3.34e-06,0.995,spamassassin:869,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,315,3,6.45e-06,0.757,spamassassin:527,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,561,3,1.137e-05,0.797,spamassassin:3950,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,432,3,2.184e-05,0.325,spamassassin:3443,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,388,3,7.91e-06,0.752,spamassassin:3160,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,166,3,3.47e-06,0.729,spamassassin:2484,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,278,3,1.414e-05,0.481,spamassassin:305,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,432,3,8.76e-06,0.616,spamassassin:1041,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,363,3,7.41e-06,0.742,spamassassin:2409,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,260,3,5.32e-06,0.642,spamassassin:308,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,176,3,3.67e-06,0.73,spamassassin:3598,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,355,3,7.25e-06,0.73,spamassassin:2644,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,189,3,3.93e-06,0.83,spamassassin:1846,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,207,3,4.26e-06,3.62,spamassassin:2405,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,85,3,1.85e-06,0.714,spamassassin:802,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,383,3,7.81e-06,0.765,spamassassin:2728,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,333,3,1.689e-05,0.263,spamassassin:3531,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,460,3,9.35e-06,0.819,spamassassin:1309,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,418,3,8.51e-06,0.801,spamassassin:2295,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,224,3,4.63e-06,0.918,spamassassin:196,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
legitimate,441,3,8.94e-06,0.903,spamassassin:366,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,473,3,9.61e-06,0.946,spamassassin:2726,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
legitimate,363,3,7.41e-06,0.711,spamassassin:976,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,0
phishing,125,3,2.65e-06,0.729,spamassassin:2111,spamassassin,0,meta-llama/llama-3.1-8b-instruct,zero,1
