answer,tokens_in,tokens_out,cost_usd,latency_s,id,source,label,model,mode,pred_raw
phishing,744,3,7.5e-05,0.533,spamassassin:4169,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,605,3,6.11e-05,0.684,spamassassin:5027,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,567,3,5.73e-05,0.504,spamassassin:4907,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,1493,3,0.0001499,0.49,spamassassin:4553,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,857,3,8.63e-05,0.528,spamassassin:4422,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,420,3,4.26e-05,0.539,spamassassin:5012,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,807,2,8.11e-05,0.563,spamassassin:5781,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,899,3,9.05e-05,0.555,spamassassin:5503,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,699,3,7.05e-05,0.5,spamassassin:4848,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,753,3,7.59e-05,2.121,spamassassin:4520,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,589,3,5.95e-05,2.915,spamassassin:5509,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,774,3,7.8e-05,3.161,spamassassin:5628,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,634,3,6.4e-05,2.076,spamassassin:4617,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,761,3,7.67e-05,1.888,spamassassin:5362,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,702,3,7.08e-05,2.09,spamassassin:4792,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,643,3,6.49e-05,0.82,spamassassin:5791,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,878,2,8.82e-05,0.721,spamassassin:4389,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,511,3,5.17e-05,0.535,spamassassin:4276,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,851,3,8.57e-05,0.535,spamassassin:4869,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,515,3,5.21e-05,0.619,spamassassin:4433,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,779,3,7.85e-05,0.571,spamassassin:5169,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,698,3,7.04e-05,0.601,spamassassin:5410,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,821,3,8.27e-05,1.029,spamassassin:5740,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,788,3,7.94e-05,1.537,spamassassin:5677,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,722,3,7.28e-05,0.612,spamassassin:4673,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,516,3,5.22e-05,0.478,spamassassin:5597,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,682,3,6.88e-05,4.827,spamassassin:4541,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,688,2,6.92e-05,0.574,spamassassin:4505,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,675,2,6.79e-05,1.106,spamassassin:5751,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,759,3,7.65e-05,0.566,spamassassin:4279,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,1106,3,0.0001112,0.526,spamassassin:5300,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,562,3,5.68e-05,0.671,spamassassin:4140,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,801,2,8.05e-05,1.045,spamassassin:5057,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,650,3,6.56e-05,0.574,spamassassin:5667,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
legitimate,813,3,8.19e-05,0.563,spamassassin:5325,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,0
phishing,609,3,6.15e-05,0.518,spamassassin:4964,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,699,3,7.05e-05,0.581,spamassassin:4680,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,752,3,7.58e-05,0.593,spamassassin:4950,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,563,3,5.69e-05,0.575,spamassassin:4569,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,455,3,4.61e-05,0.535,spamassassin:4226,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,685,3,6.91e-05,1.528,spamassassin:5743,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,792,3,7.98e-05,0.669,spamassassin:5144,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,685,3,6.91e-05,0.694,spamassassin:5001,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,664,2,6.68e-05,0.615,spamassassin:5326,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,767,3,7.73e-05,2.017,spamassassin:4773,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,745,3,7.51e-05,0.94,spamassassin:4827,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,791,3,7.97e-05,0.597,spamassassin:4407,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,910,2,9.14e-05,0.53,spamassassin:5769,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,545,3,5.51e-05,0.752,spamassassin:4570,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,964,3,9.7e-05,0.769,spamassassin:5350,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,492,3,4.98e-05,0.878,spamassassin:5689,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,708,2,7.12e-05,0.511,spamassassin:4768,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,865,2,8.69e-05,0.596,spamassassin:4868,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,1430,3,0.0001436,0.543,spamassassin:4161,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,762,3,7.68e-05,0.574,spamassassin:5080,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,574,3,5.8e-05,0.583,spamassassin:4160,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,604,3,6.1e-05,0.509,spamassassin:5629,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,812,3,8.18e-05,1.598,spamassassin:4555,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,697,3,7.03e-05,0.702,spamassassin:4362,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,626,3,6.32e-05,0.631,spamassassin:4415,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,796,3,8.02e-05,0.993,spamassassin:5615,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,827,3,8.33e-05,1.444,spamassassin:4784,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,734,3,7.4e-05,0.568,spamassassin:5360,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,725,3,7.31e-05,0.699,spamassassin:4156,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,648,2,6.52e-05,0.654,spamassassin:5683,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,1321,3,0.0001327,0.627,spamassassin:4803,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,661,3,6.67e-05,0.637,spamassassin:5684,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,764,3,7.7e-05,0.591,spamassassin:5427,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,536,3,5.42e-05,0.56,spamassassin:4562,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,771,3,7.77e-05,0.511,spamassassin:5386,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,747,2,7.51e-05,0.704,spamassassin:4342,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,715,3,7.21e-05,1.542,spamassassin:5059,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,679,2,6.83e-05,0.567,spamassassin:4120,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,662,2,6.66e-05,0.546,spamassassin:4485,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,663,3,6.69e-05,2.003,spamassassin:4970,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,678,3,6.84e-05,0.553,spamassassin:4345,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,690,3,6.96e-05,0.883,spamassassin:5079,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,919,2,9.23e-05,0.614,spamassassin:4705,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,821,3,8.27e-05,0.607,spamassassin:4121,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,642,2,6.46e-05,0.591,spamassassin:5180,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,616,3,6.22e-05,0.818,spamassassin:4206,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,409,2,4.13e-05,0.677,spamassassin:5708,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,700,2,7.04e-05,0.655,spamassassin:4458,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,989,2,9.93e-05,0.61,spamassassin:4711,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,792,3,7.98e-05,0.778,spamassassin:4572,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,601,2,6.05e-05,0.594,spamassassin:4586,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,938,3,9.44e-05,0.619,spamassassin:5763,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,437,3,4.43e-05,0.564,spamassassin:4190,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,642,2,6.46e-05,0.513,spamassassin:5208,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,709,3,7.15e-05,0.768,spamassassin:5323,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,782,3,7.88e-05,0.775,spamassassin:4338,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,732,3,7.38e-05,0.59,spamassassin:4544,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,549,3,5.55e-05,0.93,spamassassin:5640,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,840,2,8.44e-05,1.494,spamassassin:4264,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,659,3,6.65e-05,0.558,spamassassin:4865,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,612,3,6.18e-05,0.575,spamassassin:4955,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,1492,2,0.0001496,0.562,spamassassin:4700,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,567,3,5.73e-05,0.645,spamassassin:4897,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,850,2,8.54e-05,1.2,spamassassin:5727,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,1010,3,0.0001016,0.99,spamassassin:4923,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,571,2,5.75e-05,0.529,spamassassin:5076,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,825,3,8.31e-05,0.86,spamassassin:4802,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
legitimate,1497,3,0.0001503,0.498,spamassassin:5785,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,0
phishing,417,3,4.23e-05,0.522,spamassassin:5425,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,760,3,7.66e-05,0.947,spamassassin:4516,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,1214,3,0.000122,0.567,spamassassin:4123,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,654,3,6.6e-05,0.642,spamassassin:5331,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,545,3,5.51e-05,2.09,spamassassin:5250,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,728,3,7.34e-05,0.741,spamassassin:5344,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,704,3,7.1e-05,0.641,spamassassin:5064,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,837,2,8.41e-05,0.55,spamassassin:5021,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,788,3,7.94e-05,0.57,spamassassin:4577,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,727,3,7.33e-05,0.897,spamassassin:4871,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,740,3,7.46e-05,0.991,spamassassin:4294,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,791,3,7.97e-05,0.591,spamassassin:4679,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,526,3,5.32e-05,0.494,spamassassin:4135,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,637,3,6.43e-05,0.597,spamassassin:4651,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,747,3,7.53e-05,0.635,spamassassin:4621,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
legitimate,758,3,7.64e-05,0.563,spamassassin:5023,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,0
phishing,792,3,7.98e-05,0.556,spamassassin:5474,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,588,2,5.92e-05,0.591,spamassassin:4150,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,774,3,7.8e-05,0.86,spamassassin:4530,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
spam,765,2,7.69e-05,1.748,spamassassin:4330,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,510,3,5.16e-05,0.94,spamassassin:5098,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,1331,3,0.0001337,0.951,spamassassin:4388,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
phishing,682,3,6.88e-05,0.909,spamassassin:5724,spamassassin,1,qwen/qwen-2.5-7b-instruct,few,1
legitimate,589,3,5.95e-05,0.666,spamassassin:599,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,578,3,5.84e-05,0.532,spamassassin:752,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
phishing,471,3,4.77e-05,0.937,spamassassin:2019,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,1
legitimate,558,3,5.64e-05,0.588,spamassassin:1001,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,515,3,5.21e-05,0.61,spamassassin:3567,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,732,3,7.38e-05,0.584,spamassassin:4065,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,722,3,7.28e-05,0.73,spamassassin:682,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,701,3,7.07e-05,0.55,spamassassin:325,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,601,3,6.07e-05,0.886,spamassassin:166,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,752,3,7.58e-05,0.561,spamassassin:1034,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,724,3,7.3e-05,0.509,spamassassin:3580,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,527,3,5.33e-05,1.408,spamassassin:857,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,570,3,5.76e-05,1.496,spamassassin:109,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,574,3,5.8e-05,0.489,spamassassin:2775,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,764,3,7.7e-05,0.997,spamassassin:1811,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,603,3,6.09e-05,0.57,spamassassin:149,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,580,3,5.86e-05,0.984,spamassassin:2706,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,668,3,6.74e-05,0.618,spamassassin:298,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,647,3,6.53e-05,0.654,spamassassin:1395,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,782,3,7.88e-05,0.546,spamassassin:1641,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,601,3,6.07e-05,0.508,spamassassin:1593,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,576,3,5.82e-05,0.552,spamassassin:1909,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,754,3,7.6e-05,2.35,spamassassin:179,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,480,3,4.86e-05,0.551,spamassassin:33,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,741,3,7.47e-05,0.97,spamassassin:2440,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
spam,481,2,4.85e-05,0.629,spamassassin:2002,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,1
spam,869,2,8.73e-05,0.568,spamassassin:3953,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,1
legitimate,511,3,5.17e-05,0.84,spamassassin:1330,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,547,3,5.53e-05,0.522,spamassassin:1027,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,621,3,6.27e-05,0.669,spamassassin:2787,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,728,3,7.34e-05,0.675,spamassassin:555,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,1202,3,0.0001208,0.89,spamassassin:1740,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,765,3,7.71e-05,0.525,spamassassin:3121,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,722,3,7.28e-05,1.26,spamassassin:1018,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
spam,538,2,5.42e-05,0.76,spamassassin:2949,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,1
legitimate,630,3,6.36e-05,0.717,spamassassin:1258,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,773,3,7.79e-05,0.667,spamassassin:229,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,495,3,5.01e-05,0.538,spamassassin:1866,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,682,3,6.88e-05,0.646,spamassassin:1164,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,657,3,6.63e-05,0.657,spamassassin:2835,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,626,3,6.32e-05,0.98,spamassassin:3620,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
spam,678,2,6.82e-05,0.576,spamassassin:3878,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,1
legitimate,796,3,8.02e-05,1.819,spamassassin:1173,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,565,3,5.71e-05,0.911,spamassassin:3256,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,560,3,5.66e-05,0.583,spamassassin:3244,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,530,3,5.36e-05,0.906,spamassassin:96,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,651,3,6.57e-05,1.735,spamassassin:501,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,839,3,8.45e-05,0.571,spamassassin:1186,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,729,3,7.35e-05,1.689,spamassassin:3801,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,783,3,7.89e-05,0.605,spamassassin:2727,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,629,3,6.35e-05,0.838,spamassassin:2936,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,601,3,6.07e-05,0.493,spamassassin:2510,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,698,3,7.04e-05,1.438,spamassassin:132,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,499,3,5.05e-05,0.928,spamassassin:869,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,658,3,6.64e-05,0.569,spamassassin:527,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,904,3,9.1e-05,0.647,spamassassin:3950,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,761,3,7.67e-05,0.979,spamassassin:3443,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,724,3,7.3e-05,0.545,spamassassin:3160,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,510,3,5.16e-05,2.356,spamassassin:2484,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,604,3,6.1e-05,0.992,spamassassin:305,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,769,3,7.75e-05,0.956,spamassassin:1041,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,701,3,7.07e-05,0.52,spamassassin:2409,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,603,3,6.09e-05,0.622,spamassassin:308,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,513,3,5.19e-05,0.926,spamassassin:3598,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,704,3,7.1e-05,0.493,spamassassin:2644,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,539,3,5.45e-05,0.547,spamassassin:1846,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,546,3,5.52e-05,0.612,spamassassin:2405,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,426,3,4.32e-05,0.96,spamassassin:802,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,724,3,7.3e-05,0.49,spamassassin:2728,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,660,3,6.66e-05,0.604,spamassassin:3531,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,808,3,8.14e-05,0.769,spamassassin:1309,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,764,3,7.7e-05,0.662,spamassassin:2295,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,561,3,5.67e-05,0.565,spamassassin:196,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,783,3,7.89e-05,0.565,spamassassin:366,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,827,3,8.33e-05,0.841,spamassassin:2726,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,699,3,7.05e-05,0.888,spamassassin:976,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,477,3,4.83e-05,0.587,spamassassin:2111,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,581,3,5.87e-05,0.547,spamassassin:2720,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
spam,792,2,7.96e-05,0.498,spamassassin:3863,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,1
legitimate,726,3,7.32e-05,0.527,spamassassin:2632,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,739,3,7.45e-05,0.602,spamassassin:3864,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,573,3,5.79e-05,1.868,spamassassin:1221,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,755,3,7.61e-05,0.581,spamassassin:314,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,1046,3,0.0001052,0.544,spamassassin:3639,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
legitimate,612,3,6.18e-05,0.892,spamassassin:184,spamassassin,0,qwen/qwen-2.5-7b-instruct,few,0
