answer,tokens_in,tokens_out,cost_usd,latency_s,id,source,label,model,mode,pred_raw
spam,915,2,9.19e-05,0.619,spamassassin:5740,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,882,2,8.86e-05,0.622,spamassassin:5677,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,816,2,8.2e-05,0.62,spamassassin:4673,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,610,3,6.16e-05,0.643,spamassassin:5597,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,776,2,7.8e-05,0.631,spamassassin:4541,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,782,2,7.86e-05,0.733,spamassassin:4505,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,769,2,7.73e-05,0.756,spamassassin:5751,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,853,3,8.59e-05,0.765,spamassassin:4279,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,1200,3,0.0001206,0.746,spamassassin:5300,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,656,2,6.6e-05,0.71,spamassassin:4140,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,895,2,8.99e-05,0.56,spamassassin:5057,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,744,2,7.48e-05,0.545,spamassassin:5667,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
legitimate,907,3,9.13e-05,0.545,spamassassin:5325,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,0
spam,703,2,7.07e-05,0.533,spamassassin:4964,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,793,3,7.99e-05,0.55,spamassassin:4680,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,846,3,8.52e-05,0.754,spamassassin:4950,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,657,2,6.61e-05,0.759,spamassassin:4569,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,549,2,5.53e-05,0.768,spamassassin:4226,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,779,2,7.83e-05,0.736,spamassassin:5743,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,886,3,8.92e-05,0.759,spamassassin:5144,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,779,3,7.85e-05,0.573,spamassassin:5001,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,758,2,7.62e-05,0.574,spamassassin:5326,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,861,3,8.67e-05,0.548,spamassassin:4773,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,839,2,8.43e-05,0.554,spamassassin:4827,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,885,3,8.91e-05,0.552,spamassassin:4407,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,1004,2,0.0001008,0.686,spamassassin:5769,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,639,3,6.45e-05,0.668,spamassassin:4570,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,1058,2,0.0001062,0.674,spamassassin:5350,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,586,2,5.9e-05,0.682,spamassassin:5689,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,802,2,8.06e-05,0.668,spamassassin:4768,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,959,2,9.63e-05,0.538,spamassassin:4868,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,1524,3,0.000153,0.553,spamassassin:4161,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,856,3,8.62e-05,0.583,spamassassin:5080,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,668,2,6.72e-05,0.545,spamassassin:4160,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,698,2,7.02e-05,0.534,spamassassin:5629,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,906,2,9.1e-05,0.559,spamassassin:4555,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,791,3,7.97e-05,0.548,spamassassin:4362,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,720,2,7.24e-05,0.534,spamassassin:4415,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,890,2,8.94e-05,0.532,spamassassin:5615,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,921,2,9.25e-05,0.479,spamassassin:4784,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,828,3,8.34e-05,0.645,spamassassin:5360,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,819,3,8.25e-05,0.623,spamassassin:4156,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,742,2,7.46e-05,0.609,spamassassin:5683,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,1415,3,0.0001421,0.605,spamassassin:4803,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,755,2,7.59e-05,0.596,spamassassin:5684,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,858,2,8.62e-05,0.738,spamassassin:5427,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,630,2,6.34e-05,0.546,spamassassin:4562,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,865,2,8.69e-05,0.732,spamassassin:5386,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,841,2,8.45e-05,0.521,spamassassin:4342,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,809,2,8.13e-05,0.507,spamassassin:5059,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,773,2,7.77e-05,0.588,spamassassin:4120,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,756,2,7.6e-05,0.592,spamassassin:4485,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,757,2,7.61e-05,0.581,spamassassin:4970,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,772,2,7.76e-05,0.612,spamassassin:4345,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,784,3,7.9e-05,0.628,spamassassin:5079,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,1013,2,0.0001017,0.607,spamassassin:4705,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,915,2,9.19e-05,0.616,spamassassin:4121,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,736,2,7.4e-05,0.59,spamassassin:5180,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,710,2,7.14e-05,0.498,spamassassin:4206,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,503,2,5.07e-05,0.482,spamassassin:5708,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,794,2,7.98e-05,0.567,spamassassin:4458,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
legitimate,1083,3,0.0001089,0.556,spamassassin:4711,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,0
spam,886,2,8.9e-05,0.541,spamassassin:4572,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,695,2,6.99e-05,0.551,spamassassin:4586,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,1032,2,0.0001036,0.544,spamassassin:5763,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,531,2,5.35e-05,0.502,spamassassin:4190,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,736,2,7.4e-05,0.523,spamassassin:5208,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,803,3,8.09e-05,0.536,spamassassin:5323,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,876,2,8.8e-05,0.538,spamassassin:4338,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,826,2,8.3e-05,0.532,spamassassin:4544,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,643,3,6.49e-05,0.565,spamassassin:5640,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,934,2,9.38e-05,0.538,spamassassin:4264,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,753,2,7.57e-05,0.525,spamassassin:4865,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,706,2,7.1e-05,0.582,spamassassin:4955,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,1586,2,0.000159,0.591,spamassassin:4700,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,661,2,6.65e-05,0.506,spamassassin:4897,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,944,2,9.48e-05,0.505,spamassassin:5727,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,1104,3,0.000111,0.511,spamassassin:4923,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,665,2,6.69e-05,0.577,spamassassin:5076,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,919,2,9.23e-05,0.569,spamassassin:4802,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,1591,3,0.0001597,0.527,spamassassin:5785,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,511,2,5.15e-05,0.529,spamassassin:5425,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,854,3,8.6e-05,0.525,spamassassin:4516,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,1308,2,0.0001312,0.496,spamassassin:4123,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,748,2,7.52e-05,0.485,spamassassin:5331,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,639,2,6.43e-05,0.538,spamassassin:5250,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,822,3,8.28e-05,0.532,spamassassin:5344,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,798,2,8.02e-05,0.526,spamassassin:5064,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,931,2,9.35e-05,0.529,spamassassin:5021,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,882,2,8.86e-05,0.539,spamassassin:4577,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,821,2,8.25e-05,0.697,spamassassin:4871,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,834,3,8.4e-05,0.702,spamassassin:4294,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,885,2,8.89e-05,0.689,spamassassin:4679,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,620,2,6.24e-05,0.514,spamassassin:4135,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,731,3,7.37e-05,0.492,spamassassin:4651,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,841,2,8.45e-05,0.53,spamassassin:4621,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
legitimate,852,3,8.58e-05,0.537,spamassassin:5023,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,0
phishing,886,3,8.92e-05,0.521,spamassassin:5474,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,682,2,6.86e-05,0.508,spamassassin:4150,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
phishing,868,3,8.74e-05,0.511,spamassassin:4530,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,859,2,8.63e-05,0.559,spamassassin:4330,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,604,2,6.08e-05,0.534,spamassassin:5098,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
legitimate,1425,3,0.0001431,0.543,spamassassin:4388,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,0
spam,776,2,7.8e-05,0.536,spamassassin:5724,spamassassin,1,qwen/qwen-2.5-7b-instruct,few_mix,1
legitimate,683,3,6.89e-05,0.552,spamassassin:599,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,672,3,6.78e-05,0.535,spamassassin:752,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
spam,565,2,5.69e-05,0.532,spamassassin:2019,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,1
legitimate,652,3,6.58e-05,0.541,spamassassin:1001,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,609,3,6.15e-05,0.551,spamassassin:3567,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,826,3,8.32e-05,0.511,spamassassin:4065,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,816,3,8.22e-05,0.841,spamassassin:682,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,795,3,8.01e-05,0.793,spamassassin:325,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,695,3,7.01e-05,0.808,spamassassin:166,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,846,3,8.52e-05,0.797,spamassassin:1034,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,818,3,8.24e-05,0.769,spamassassin:3580,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,621,3,6.27e-05,0.686,spamassassin:857,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,664,3,6.7e-05,0.568,spamassassin:109,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,668,3,6.74e-05,0.556,spamassassin:2775,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,858,3,8.64e-05,0.567,spamassassin:1811,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,697,3,7.03e-05,0.746,spamassassin:149,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,674,3,6.8e-05,0.544,spamassassin:2706,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,762,3,7.68e-05,0.543,spamassassin:298,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,741,3,7.47e-05,0.55,spamassassin:1395,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,876,3,8.82e-05,1.08,spamassassin:1641,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,695,3,7.01e-05,0.981,spamassassin:1593,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,670,3,6.76e-05,0.65,spamassassin:1909,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,848,3,8.54e-05,0.655,spamassassin:179,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,574,3,5.8e-05,0.632,spamassassin:33,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,835,3,8.41e-05,0.542,spamassassin:2440,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
spam,575,2,5.79e-05,0.525,spamassassin:2002,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,1
spam,963,2,9.67e-05,0.529,spamassassin:3953,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,1
legitimate,605,3,6.11e-05,0.559,spamassassin:1330,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,641,3,6.47e-05,0.521,spamassassin:1027,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,715,3,7.21e-05,0.584,spamassassin:2787,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,822,3,8.28e-05,0.576,spamassassin:555,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,1296,3,0.0001302,0.599,spamassassin:1740,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,859,3,8.65e-05,0.562,spamassassin:3121,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,816,3,8.22e-05,0.553,spamassassin:1018,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,632,3,6.38e-05,0.581,spamassassin:2949,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,724,3,7.3e-05,0.616,spamassassin:1258,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,867,3,8.73e-05,0.567,spamassassin:229,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,589,3,5.95e-05,0.606,spamassassin:1866,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,776,3,7.82e-05,0.555,spamassassin:1164,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,751,3,7.57e-05,0.6,spamassassin:2835,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,720,3,7.26e-05,0.602,spamassassin:3620,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
spam,772,2,7.76e-05,0.601,spamassassin:3878,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,1
legitimate,890,3,8.96e-05,0.575,spamassassin:1173,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,659,3,6.65e-05,0.594,spamassassin:3256,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,654,3,6.6e-05,0.646,spamassassin:3244,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,624,3,6.3e-05,0.633,spamassassin:96,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,745,3,7.51e-05,0.621,spamassassin:501,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,933,3,9.39e-05,0.661,spamassassin:1186,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,823,3,8.29e-05,0.638,spamassassin:3801,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,877,3,8.83e-05,0.634,spamassassin:2727,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,723,3,7.29e-05,0.636,spamassassin:2936,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,695,3,7.01e-05,0.62,spamassassin:2510,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,792,3,7.98e-05,0.64,spamassassin:132,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,593,3,5.99e-05,0.641,spamassassin:869,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,752,3,7.58e-05,0.809,spamassassin:527,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,998,3,0.0001004,0.832,spamassassin:3950,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,855,3,8.61e-05,0.804,spamassassin:3443,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,818,3,8.24e-05,0.768,spamassassin:3160,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,604,3,6.1e-05,0.782,spamassassin:2484,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,698,3,7.04e-05,0.938,spamassassin:305,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,863,3,8.69e-05,0.929,spamassassin:1041,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,795,3,8.01e-05,0.939,spamassassin:2409,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,697,3,7.03e-05,0.926,spamassassin:308,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,607,3,6.13e-05,0.917,spamassassin:3598,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,798,3,8.04e-05,0.572,spamassassin:2644,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,633,3,6.39e-05,0.553,spamassassin:1846,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,640,3,6.46e-05,0.573,spamassassin:2405,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,520,3,5.26e-05,0.559,spamassassin:802,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,818,3,8.24e-05,0.558,spamassassin:2728,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,754,3,7.6e-05,0.816,spamassassin:3531,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,902,3,9.08e-05,1.239,spamassassin:1309,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,858,3,8.64e-05,0.818,spamassassin:2295,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,655,3,6.61e-05,0.822,spamassassin:196,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,877,3,8.83e-05,0.808,spamassassin:366,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
legitimate,921,3,9.27e-05,0.631,spamassassin:2726,spamassassin,0,qwen/qwen-2.5-7b-instruct,few_mix,0
