model,setting,source,id,label,pred
distilbert,loco_clean,enron,enron:6485,1,0
distilbert,loco_clean,enron,enron:5808,1,1
distilbert,loco_clean,enron,enron:6743,1,0
distilbert,loco_clean,enron,enron:9920,1,1
distilbert,loco_clean,enron,enron:8649,1,1
distilbert,loco_clean,enron,enron:6708,1,1
distilbert,loco_clean,enron,enron:9071,1,1
distilbert,loco_clean,enron,enron:5602,1,1
distilbert,loco_clean,enron,enron:8417,1,1
distilbert,loco_clean,enron,enron:7672,1,1
distilbert,loco_clean,enron,enron:7438,1,1
distilbert,loco_clean,enron,enron:7883,1,0
distilbert,loco_clean,enron,enron:6790,1,1
distilbert,loco_clean,enron,enron:5390,1,0
distilbert,loco_clean,enron,enron:6310,1,1
distilbert,loco_clean,enron,enron:7734,1,1
distilbert,loco_clean,enron,enron:8291,1,0
distilbert,loco_clean,enron,enron:5782,1,1
distilbert,loco_clean,enron,enron:9230,1,1
distilbert,loco_clean,enron,enron:6778,1,0
distilbert,loco_clean,enron,enron:9708,1,1
distilbert,loco_clean,enron,enron:9729,1,1
distilbert,loco_clean,enron,enron:3349,0,0
distilbert,loco_clean,enron,enron:491,0,0
distilbert,loco_clean,enron,enron:4521,0,0
distilbert,loco_clean,enron,enron:969,0,0
distilbert,loco_clean,enron,enron:5305,0,0
distilbert,loco_clean,enron,enron:1200,0,0
distilbert,loco_clean,enron,enron:1752,0,0
distilbert,loco_clean,enron,enron:497,0,0
distilbert,loco_clean,enron,enron:3306,0,0
distilbert,loco_clean,enron,enron:3615,0,0
distilbert,loco_clean,enron,enron:2348,0,0
distilbert,loco_clean,enron,enron:4524,0,0
distilbert,loco_clean,enron,enron:893,0,0
distilbert,loco_clean,enron,enron:2302,0,0
distilbert,loco_clean,enron,enron:2364,0,0
distilbert,loco_clean,enron,enron:3667,0,0
distilbert,loco_clean,enron,enron:240,0,0
distilbert,loco_clean,enron,enron:2080,0,0
distilbert,loco_clean,enron,enron:1425,0,0
distilbert,loco_clean,enron,enron:5014,0,0
distilbert,loco_clean,enron,enron:1773,0,0
distilbert,loco_clean,enron,enron:3184,0,0
distilbert,loco_clean,enron,enron:4374,0,0
distilbert,loco_clean,enron,enron:1620,0,0
distilbert,loco_clean,enron,enron:5043,0,0
distilbert,loco_clean,enron,enron:1616,0,0
distilbert,loco_clean,enron,enron:168,0,1
distilbert,loco_clean,enron,enron:1034,0,0
distilbert,loco_clean,enron,enron:2226,0,0
distilbert,loco_clean,enron,enron:5267,0,0
distilbert,loco_clean,enron,enron:1379,0,1
distilbert,loco_clean,enron,enron:5040,0,0
distilbert,loco_clean,enron,enron:4331,0,0
distilbert,loco_clean,enron,enron:4725,0,0
distilbert,loco_clean,enron,enron:746,0,0
distilbert,loco_clean,enron,enron:3213,0,0
distilbert,loco_clean,enron,enron:4828,0,0
distilbert,loco_clean,enron,enron:418,0,0
distilbert,loco_clean,enron,enron:4526,0,0
distilbert,loco_clean,enron,enron:4763,0,1
distilbert,loco_clean,enron,enron:5199,0,0
distilbert,loco_clean,enron,enron:3702,0,0
distilbert,loco_clean,enron,enron:505,0,0
distilbert,loco_clean,enron,enron:79,0,0
distilbert,loco_clean,enron,enron:84,0,0
distilbert,loco_clean,enron,enron:2577,0,0
distilbert,loco_clean,enron,enron:4180,0,0
distilbert,loco_clean,enron,enron:5100,0,0
distilbert,loco_clean,enron,enron:4907,0,0
distilbert,loco_clean,enron,enron:1532,0,0
distilbert,loco_clean,enron,enron:8,0,0
distilbert,loco_clean,enron,enron:4085,0,0
distilbert,loco_clean,enron,enron:589,0,1
distilbert,loco_clean,enron,enron:426,0,1
distilbert,loco_clean,enron,enron:4230,0,0
distilbert,loco_clean,enron,enron:4080,0,0
distilbert,loco_clean,enron,enron:3044,0,0
distilbert,loco_clean,enron,enron:1041,0,0
distilbert,loco_clean,enron,enron:2072,0,0
distilbert,loco_clean,enron,enron:465,0,0
distilbert,loco_clean,enron,enron:296,0,0
distilbert,loco_clean,enron,enron:4955,0,0
distilbert,loco_clean,enron,enron:1129,0,0
distilbert,loco_clean,enron,enron:1612,0,0
distilbert,loco_clean,enron,enron:373,0,0
distilbert,loco_clean,enron,enron:4951,0,0
distilbert,loco_clean,enron,enron:1115,0,0
distilbert,loco_clean,enron,enron:15,0,0
distilbert,loco_clean,enron,enron:747,0,0
distilbert,loco_clean,enron,enron:1436,0,1
distilbert,loco_clean,enron,enron:279,0,0
distilbert,loco_clean,enron,enron:5217,0,0
distilbert,loco_clean,enron,enron:2209,0,0
distilbert,loco_clean,enron,enron:5198,0,0
distilbert,loco_clean,enron,enron:3166,0,0
distilbert,loco_clean,enron,enron:2222,0,0
distilbert,loco_clean,enron,enron:3303,0,0
distilbert,loco_clean,enron,enron:4073,0,0
distilbert,loco_clean,enron,enron:3909,0,0
distilbert,loco_clean,enron,enron:538,0,0
distilbert,loco_clean,enron,enron:833,0,0
distilbert,loco_clean,enron,enron:4448,0,0
distilbert,loco_clean,enron,enron:1420,0,0
distilbert,loco_clean,enron,enron:23,0,0
distilbert,loco_clean,enron,enron:1235,0,0
distilbert,loco_clean,enron,enron:3892,0,0
distilbert,loco_clean,enron,enron:4232,0,0
distilbert,loco_clean,enron,enron:5192,0,0
distilbert,loco_clean,enron,enron:4044,0,0
distilbert,loco_clean,enron,enron:1292,0,0
distilbert,loco_clean,enron,enron:1212,0,0
distilbert,loco_clean,enron,enron:3014,0,0
distilbert,loco_clean,enron,enron:4789,0,0
distilbert,loco_clean,enron,enron:290,0,0
distilbert,loco_clean,enron,enron:2366,0,0
distilbert,loco_clean,enron,enron:1498,0,1
distilbert,loco_clean,enron,enron:1831,0,0
distilbert,loco_clean,enron,enron:879,0,0
distilbert,loco_clean,enron,enron:653,0,0
distilbert,loco_clean,enron,enron:1047,0,0
distilbert,loco_clean,enron,enron:1437,0,0
distilbert,loco_clean,enron,enron:2153,0,0
distilbert,loco_clean,enron,enron:4517,0,0
distilbert,loco_clean,enron,enron:4531,0,0
distilbert,loco_clean,enron,enron:3867,0,0
distilbert,loco_clean,enron,enron:167,0,0
distilbert,loco_clean,enron,enron:5162,0,0
distilbert,loco_clean,enron,enron:4144,0,1
distilbert,loco_clean,enron,enron:3820,0,0
distilbert,loco_clean,enron,enron:1434,0,0
distilbert,loco_clean,enron,enron:1545,0,0
distilbert,loco_clean,enron,enron:877,0,0
distilbert,loco_clean,enron,enron:439,0,0
distilbert,loco_clean,enron,enron:5140,0,0
distilbert,loco_clean,enron,enron:239,0,0
distilbert,loco_clean,enron,enron:5101,0,0
distilbert,loco_clean,enron,enron:2688,0,0
distilbert,loco_clean,enron,enron:471,0,0
distilbert,loco_clean,enron,enron:4269,0,0
distilbert,loco_clean,enron,enron:3949,0,0
distilbert,loco_clean,enron,enron:4947,0,0
distilbert,loco_clean,enron,enron:1894,0,0
distilbert,loco_clean,enron,enron:4447,0,0
distilbert,loco_clean,enron,enron:2519,0,0
distilbert,loco_clean,enron,enron:3733,0,0
distilbert,loco_clean,enron,enron:4019,0,0
distilbert,loco_clean,enron,enron:2314,0,0
distilbert,loco_clean,enron,enron:346,0,0
distilbert,loco_clean,enron,enron:3649,0,0
distilbert,loco_clean,enron,enron:1055,0,0
distilbert,loco_clean,enron,enron:4309,0,0
distilbert,loco_clean,enron,enron:4183,0,0
distilbert,loco_clean,enron,enron:842,0,0
distilbert,loco_clean,enron,enron:5274,0,0
distilbert,loco_clean,enron,enron:4401,0,0
distilbert,loco_clean,enron,enron:80,0,0
distilbert,loco_clean,enron,enron:4635,0,0
distilbert,loco_clean,enron,enron:4881,0,0
distilbert,loco_clean,enron,enron:3670,0,0
distilbert,loco_clean,enron,enron:1090,0,0
distilbert,loco_clean,enron,enron:3464,0,0
distilbert,loco_clean,enron,enron:4049,0,0
distilbert,loco_clean,enron,enron:2882,0,0
distilbert,loco_clean,enron,enron:2952,0,0
distilbert,loco_clean,enron,enron:2594,0,0
distilbert,loco_clean,enron,enron:4546,0,0
distilbert,loco_clean,enron,enron:2813,0,0
distilbert,loco_clean,enron,enron:2801,0,0
distilbert,loco_clean,enron,enron:4803,0,0
distilbert,loco_clean,enron,enron:1580,0,0
distilbert,loco_clean,spamassassin,spamassassin:4742,1,1
distilbert,loco_clean,spamassassin,spamassassin:5215,1,0
distilbert,loco_clean,spamassassin,spamassassin:5738,1,1
distilbert,loco_clean,spamassassin,spamassassin:4496,1,1
distilbert,loco_clean,spamassassin,spamassassin:4625,1,1
distilbert,loco_clean,spamassassin,spamassassin:5468,1,1
distilbert,loco_clean,spamassassin,spamassassin:5352,1,1
distilbert,loco_clean,spamassassin,spamassassin:4114,1,1
distilbert,loco_clean,spamassassin,spamassassin:4693,1,1
distilbert,loco_clean,spamassassin,spamassassin:5201,1,0
distilbert,loco_clean,spamassassin,spamassassin:5497,1,1
distilbert,loco_clean,spamassassin,spamassassin:5378,1,1
distilbert,loco_clean,spamassassin,spamassassin:4430,1,1
distilbert,loco_clean,spamassassin,spamassassin:5746,1,1
distilbert,loco_clean,spamassassin,spamassassin:4692,1,1
distilbert,loco_clean,spamassassin,spamassassin:4394,1,1
distilbert,loco_clean,spamassassin,spamassassin:5420,1,1
distilbert,loco_clean,spamassassin,spamassassin:5471,1,1
distilbert,loco_clean,spamassassin,spamassassin:5118,1,1
distilbert,loco_clean,spamassassin,spamassassin:5301,1,1
distilbert,loco_clean,spamassassin,spamassassin:5185,1,1
distilbert,loco_clean,spamassassin,spamassassin:5721,1,1
distilbert,loco_clean,spamassassin,spamassassin:5037,1,1
distilbert,loco_clean,spamassassin,spamassassin:4473,1,1
distilbert,loco_clean,spamassassin,spamassassin:4169,1,1
distilbert,loco_clean,spamassassin,spamassassin:5027,1,1
distilbert,loco_clean,spamassassin,spamassassin:4907,1,1
distilbert,loco_clean,spamassassin,spamassassin:4553,1,1
distilbert,loco_clean,spamassassin,spamassassin:4422,1,0
distilbert,loco_clean,spamassassin,spamassassin:5012,1,1
distilbert,loco_clean,spamassassin,spamassassin:5781,1,1
distilbert,loco_clean,spamassassin,spamassassin:5503,1,1
distilbert,loco_clean,spamassassin,spamassassin:4848,1,1
distilbert,loco_clean,spamassassin,spamassassin:4520,1,1
distilbert,loco_clean,spamassassin,spamassassin:5509,1,1
distilbert,loco_clean,spamassassin,spamassassin:5628,1,1
distilbert,loco_clean,spamassassin,spamassassin:4617,1,1
distilbert,loco_clean,spamassassin,spamassassin:5362,1,1
distilbert,loco_clean,spamassassin,spamassassin:4792,1,1
distilbert,loco_clean,spamassassin,spamassassin:5791,1,1
distilbert,loco_clean,spamassassin,spamassassin:4389,1,1
distilbert,loco_clean,spamassassin,spamassassin:4276,1,1
distilbert,loco_clean,spamassassin,spamassassin:4869,1,1
distilbert,loco_clean,spamassassin,spamassassin:4433,1,1
distilbert,loco_clean,spamassassin,spamassassin:5169,1,1
distilbert,loco_clean,spamassassin,spamassassin:5410,1,1
distilbert,loco_clean,spamassassin,spamassassin:5740,1,1
distilbert,loco_clean,spamassassin,spamassassin:5677,1,1
distilbert,loco_clean,spamassassin,spamassassin:4673,1,1
distilbert,loco_clean,spamassassin,spamassassin:5597,1,1
distilbert,loco_clean,spamassassin,spamassassin:4541,1,1
distilbert,loco_clean,spamassassin,spamassassin:4505,1,1
distilbert,loco_clean,spamassassin,spamassassin:5751,1,1
distilbert,loco_clean,spamassassin,spamassassin:4279,1,1
distilbert,loco_clean,spamassassin,spamassassin:5300,1,1
distilbert,loco_clean,spamassassin,spamassassin:4140,1,1
distilbert,loco_clean,spamassassin,spamassassin:5057,1,0
distilbert,loco_clean,spamassassin,spamassassin:5667,1,1
distilbert,loco_clean,spamassassin,spamassassin:5325,1,0
distilbert,loco_clean,spamassassin,spamassassin:4964,1,1
distilbert,loco_clean,spamassassin,spamassassin:4680,1,1
distilbert,loco_clean,spamassassin,spamassassin:4950,1,0
distilbert,loco_clean,spamassassin,spamassassin:4569,1,1
distilbert,loco_clean,spamassassin,spamassassin:4226,1,1
distilbert,loco_clean,spamassassin,spamassassin:5743,1,1
distilbert,loco_clean,spamassassin,spamassassin:5144,1,0
distilbert,loco_clean,spamassassin,spamassassin:5001,1,1
distilbert,loco_clean,spamassassin,spamassassin:5326,1,1
distilbert,loco_clean,spamassassin,spamassassin:4773,1,1
distilbert,loco_clean,spamassassin,spamassassin:4827,1,1
distilbert,loco_clean,spamassassin,spamassassin:4407,1,1
distilbert,loco_clean,spamassassin,spamassassin:5769,1,1
distilbert,loco_clean,spamassassin,spamassassin:4570,1,1
distilbert,loco_clean,spamassassin,spamassassin:5350,1,1
distilbert,loco_clean,spamassassin,spamassassin:5689,1,1
distilbert,loco_clean,spamassassin,spamassassin:4768,1,1
distilbert,loco_clean,spamassassin,spamassassin:4868,1,1
distilbert,loco_clean,spamassassin,spamassassin:4161,1,0
distilbert,loco_clean,spamassassin,spamassassin:5080,1,1
distilbert,loco_clean,spamassassin,spamassassin:4160,1,1
distilbert,loco_clean,spamassassin,spamassassin:5629,1,1
distilbert,loco_clean,spamassassin,spamassassin:4555,1,1
distilbert,loco_clean,spamassassin,spamassassin:4362,1,1
distilbert,loco_clean,spamassassin,spamassassin:4415,1,1
distilbert,loco_clean,spamassassin,spamassassin:5615,1,1
distilbert,loco_clean,spamassassin,spamassassin:4784,1,1
distilbert,loco_clean,spamassassin,spamassassin:5360,1,1
distilbert,loco_clean,spamassassin,spamassassin:4156,1,0
